utterance_id,timestamp,name,group,date,block_index,llm_label,llm_engagement,llm_reference,tokprob_explain_own_idea,tokprob_engage_others,tokprob_uncorrelated,tokprob_engage_low,tokprob_engage_medium,tokprob_engage_high,prob_explain_own_idea,prob_engage_others_low,prob_engage_others_medium,prob_engage_others_high,prob_uncorrelated
37,4:44,Delilah,Keila Delilah,1.22,9,Uncorrelated,,,0.0,0.0,1.0,0.9951171875,0.0013628005981445,0.0030708312988281,1.0459522579886106e-11,3.205153803978795e-16,9.038034227754507e-17,1.7555644392214465e-14,0.9999999999895226
38,4:44,Keila,Keila Delilah,1.22,9,Uncorrelated,,NA**,2.384185791015625e-07,5.960464477539064e-08,1.0,0.98193359375,0.0076141357421875,0.0102462768554687,2.1685766124142806e-07,9.61458794843725e-10,2.8868308828681168e-12,1.0336477420240025e-12,0.9999997821769594
39,5:08,Keila,Keila Delilah,1.22,10,Explain Own Idea,,,1.0,7.152557373046875e-07,0.0,0.77978515625,0.0692138671875,0.1488037109375,0.9999999618056102,3.6039270190215525e-08,6.218831338302171e-10,1.527448109094345e-09,5.788296141891596e-12
40,5:08,Delilah,Keila Delilah,1.22,10,Engage Others Idea,HIGH,Keila,0.0,1.0,7.748603820800781e-07,4.07099723815918e-05,1.8358230590820312e-05,1.0,0.0013882247114354,4.704331497883319e-06,1.6189455639788592e-08,1.2201130006817503e-05,0.998594853637604
41,5:08,Keila,Keila Delilah,1.22,10,Explain Own Idea,,,1.0,3.11732292175293e-05,0.0,0.556640625,0.175048828125,0.26708984375,0.9999996542321437,1.919428326319894e-07,1.7580628599356683e-08,1.3617276605008766e-07,7.162935557380883e-11
42,5:08,Delilah,Keila Delilah,1.22,10,Uncorrelated,,,0.0,7.748603820800781e-07,1.0,1.0,3.5762786865234375e-06,1.8358230590820312e-05,1.920350856432726e-11,1.1066246668119212e-15,1.6927375891262517e-17,7.239093557966533e-15,0.999999999980788
43,5:08,Keila,Keila Delilah,1.22,10,Explain Own Idea,,NA**,1.0,5.4776668548583984e-05,4.231929779052734e-06,0.93212890625,0.0654296875,0.0023097991943359,0.9999957766319169,4.002730786945556e-10,7.21916610749209e-12,4.509342128613938e-11,4.222915497521799e-06
44,5:53,Keila,Keila Delilah,1.22,11,Uncorrelated,,NA**,2.980232238769531e-07,0.0007095336914062,0.99951171875,0.98388671875,0.0151748657226562,0.0007095336914062,2.78682383699299e-07,1.8374575757685024e-08,3.5284380557653557e-10,9.496589740757239e-11,0.9999997024952308
45,5:53,Delilah,Keila Delilah,1.22,11,Uncorrelated,,,0.0,0.0,1.0,0.92431640625,0.0369873046875,0.036407470703125,1.0307266365059904e-11,4.951388880217592e-12,6.535914084766915e-14,4.278417805664928e-14,0.9999999999846332
46,5:53,Keila,Keila Delilah,1.22,11,Explain Own Idea,,,1.0,6.973743438720703e-06,0.0,0.88671875,0.061279296875,0.050018310546875,0.9999998787018884,1.1739654481609993e-07,2.357906072537066e-09,1.421803358822623e-09,1.2185748970995462e-10
47,6:16,Keila,Keila Delilah,1.22,12,Uncorrelated,,,2.4557113647460938e-05,0.020965576171875,0.97900390625,0.99951171875,0.0001375675201416,0.0003249645233154,2.501743156607831e-05,4.3855291036452256e-10,5.554509811275045e-13,7.633435314641833e-14,0.9999749821292492
48,6:16,Delilah,Keila Delilah,1.22,12,Uncorrelated,,,0.0,0.0,1.0,0.91357421875,0.0201873779296875,0.0574951171875,3.41735750129024e-13,1.6728102601718642e-12,8.394132553021391e-15,7.679274938871388e-14,0.9999999999979003
49,6:16,Delilah,Keila Delilah,1.22,12,Uncorrelated,,,0.0,0.0,1.0,0.9970703125,0.0003504753112792,0.0026302337646484,2.3214363238168025e-11,5.883559816893848e-14,1.7135218585797167e-16,2.493931343542732e-15,0.9999999999767242
50,6:16,Keila,Keila Delilah,1.22,12,Engage Others Idea,HIGH,Delilah,0.0,1.0,5.960464477539064e-08,1.2516975402832031e-06,3.3974647521972656e-06,1.0,0.0085584219796605,3.82016362644901e-05,3.28634576260776e-06,0.0022904649095845,0.989109625128728
51,7:39,Keila,Keila Delilah,1.22,13,Uncorrelated,,,0.0,1.132488250732422e-06,1.0,0.99951171875,0.0001397132873535,0.0004172325134277,1.1674112639566074e-08,9.616788485143915e-10,6.001127770502409e-13,1.1357949472644849e-11,0.9999999873522504
52,7:39,Delilah,Keila Delilah,1.22,13,Uncorrelated,,NA**,0.0,0.0,1.0,0.98779296875,0.0035076141357421,0.0081558227539062,1.2249687287030787e-11,6.632967760233681e-10,2.3507434039425953e-13,4.306444545339007e-13,0.9999999993237878
53,7:39,Keila,Keila Delilah,1.22,13,Uncorrelated,,,0.0,4.112720489501953e-06,1.0,0.99951171875,0.0001442432403564,0.0001881122589111,3.0022902218333747e-10,3.7736083460694104e-11,4.9290708393681227e-14,1.3159974254754238e-12,0.9999999996606695
54,7:39,Delilah,Keila Delilah,1.22,13,Uncorrelated,,,0.0,0.0,1.0,0.97900390625,0.0087432861328125,0.0115814208984375,7.087073920768261e-12,4.7699531069729413e-14,5.546317832715593e-16,7.148913558986636e-16,0.999999999992864
55,7:39,Keila,Keila Delilah,1.22,13,Explain Own Idea,,NA**,1.0,9.03010368347168e-05,0.0,0.71435546875,0.106201171875,0.1778564453125,0.9999999624109356,2.7033951604478955e-08,8.862865242748263e-10,9.454940035784704e-09,2.1388612817215602e-10
56,8:30,Keila,Keila Delilah,1.22,14,Uncorrelated,,,0.0,0.0,1.0,0.9189453125,0.0153274536132812,0.06256103515625,1.492873128899181e-13,5.551843406356864e-12,2.0019560504176103e-14,5.333717621020826e-13,0.9999999999937454
57,8:48,Keila,Keila Delilah,1.22,15,Uncorrelated,,,0.0,0.0,1.0,0.87548828125,0.02642822265625,0.09521484375,1.4475799110439346e-13,2.5742105522935684e-12,1.4787903366733936e-14,2.185828386150785e-13,0.9999999999970476
58,8:48,Delilah,Keila Delilah,1.22,15,Uncorrelated,,,0.0,5.960464477539064e-08,1.0,0.98291015625,0.0055770874023437,0.0105819702148437,6.123664034468948e-11,1.1692223614940714e-09,9.315724866640646e-13,8.616458777522868e-13,0.9999999987677476
59,8:48,Keila,Keila Delilah,1.22,15,Explain Own Idea,,,1.0,2.1755695343017575e-05,0.0,0.4462890625,0.0229339599609375,0.5302734375,0.9999999748909209,2.4553239067936456e-14,3.670313839442895e-16,2.1001418192816143e-14,2.5109033075083453e-08
60,8:48,T,Keila Delilah,1.22,15,Uncorrelated,,,0.0,0.0,1.0,0.93994140625,0.0172119140625,0.03216552734375,9.296767610930689e-13,2.533437304054964e-11,2.4869654075125593e-13,3.796557053524551e-12,0.9999999999696908
61,8:48,Keila,Keila Delilah,1.22,15,Engage Others Idea,LOW,Delilah,0.0,1.0,4.76837158203125e-07,1.0,2.980232238769531e-07,0.0,6.235716487727508e-06,0.0005033569090665,1.5705641030370558e-08,9.198506615641954e-07,0.9994894718181432
62,9:12,Keila,Keila Delilah,1.22,16,Explain Own Idea,,,1.0,5.066394805908203e-06,0.0,0.126953125,0.0182952880859375,0.85400390625,0.9999999658710824,7.535935958376164e-09,1.6453451831913562e-10,2.6322574186481397e-08,1.0587262806151512e-10
63,9:55,Keila,Keila Delilah,1.22,17,Uncorrelated,,,5.960464477539064e-08,8.940696716308594e-07,1.0,0.99658203125,0.0015954971313476,0.0015220642089843,3.124059150709525e-08,2.3963661075026647e-10,4.274830761375654e-13,7.82802093249063e-13,0.9999999685185617
64,9:55,T,Keila Delilah,1.22,17,Engage Others Idea,MEDIUM,Keila**,0.0,1.0,3.576278686523438e-07,2.205371856689453e-06,1.0,3.516674041748047e-06,0.0007781058003114,1.7984905310339602e-05,0.0899886439264187,2.2429500545004535e-05,0.9091928358674144
65,9:55,Delilah,Keila Delilah,1.22,17,Engage Others Idea,LOW,T**,0.0001685619354248,0.9990234375,0.0007915496826171,1.0,6.300210952758789e-05,7.212162017822266e-06,0.0612236632792053,0.6511909822281291,6.312205880898869e-06,9.063845412153596e-07,0.2875781359022435
66,9:55,T,Keila Delilah,1.22,17,Uncorrelated,,,0.0,1.1920928955078125e-07,1.0,0.998046875,0.0013446807861328,0.0004434585571289,1.6581184823414076e-12,5.63301853171729e-11,3.1395762938183223e-13,2.952037914998641e-13,0.9999999999414024
67,9:55,Delilah,Keila Delilah,1.22,17,Uncorrelated,,,0.0,8.940696716308594e-07,1.0,0.978515625,0.0028362274169921,0.0182037353515625,2.1373646546911584e-10,1.6043350691886263e-08,1.4527204779172496e-11,5.5135502391684384e-11,0.99999998367325
68,9:55,T,Keila Delilah,1.22,17,Uncorrelated,,NA**,0.0,6.604194641113281e-05,1.0,0.99853515625,0.0015010833740234,4.3272972106933594e-05,1.9774104058733568e-10,1.1658714323453769e-08,3.7312097835691235e-11,2.0399368257937324e-12,0.9999999881041928
69,9:55,Delilah,Keila Delilah,1.22,17,Uncorrelated,,,0.0,0.0,1.0,0.99853515625,0.0003917217254638,0.0007910728454589,1.1496437429864324e-11,1.3384517935824047e-11,2.1456346032391154e-15,1.6598603074138532e-14,0.9999999999751004
70,9:55,T,Keila Delilah,1.22,17,Uncorrelated,,,0.0,1.6987323760986328e-05,1.0,0.97998046875,0.01971435546875,5.120038986206055e-05,9.844965599567522e-12,2.0640520056884762e-10,3.3379733566250116e-12,2.280235876951587e-13,0.9999999997801838
71,9:55,Keila,Keila Delilah,1.22,17,Uncorrelated,,NA**,0.0,3.874301910400391e-06,1.0,0.99560546875,0.0036468505859375,0.0006237030029296,2.2058765674489238e-10,1.1355800667738709e-08,4.713309696994583e-11,8.276120456920094e-12,0.9999999883682024
72,9:55,Both,Keila Delilah,1.22,17,Uncorrelated,,,0.0,0.0,1.0,0.98291015625,0.0063209533691406,0.0068321228027343,4.5529693299420616e-11,2.0071561101313784e-10,7.588828203227132e-13,2.54606349488674e-13,0.9999999997527412
73,9:55,Keila,Keila Delilah,1.22,17,Explain Own Idea,,NA**,0.99951171875,0.0001795291900634,7.599592208862305e-05,0.51025390625,0.37353515625,0.11566162109375,0.999923652970452,1.2698047969054677e-07,4.04253209592258e-08,1.3629098436648284e-07,7.604333276286284e-05
74,9:55,Delilah,Keila Delilah,1.22,17,Engage Others Idea,LOW,Keila**,0.0,1.0,7.367134094238281e-05,0.69921875,0.30078125,3.159046173095703e-06,1.0131881399169762e-05,5.37804379557656e-07,2.0221290399708528e-08,2.5952134258279177e-11,0.9999893100669788
75,9:55,Keila,Keila Delilah,1.22,17,Explain Own Idea,,NA**,1.0,2.8431415557861328e-05,0.0,0.7509765625,0.18701171875,0.060699462890625,0.999999638791712,3.36569587755337e-07,1.8254480335260577e-08,6.0370740082772806e-09,3.4714564199924395e-10
76,9:55,Delilah,Keila Delilah,1.22,17,Engage Others Idea,LOW,Keila,0.0,1.0,6.812810897827148e-05,0.481689453125,0.4970703125,0.0211639404296875,0.0002781401180323,5.121390125954402e-09,1.489994514302779e-09,8.22777790248362e-10,0.9997218524478052
77,9:55,Keila,Keila Delilah,1.22,17,Explain Own Idea,,NA**,1.0,1.132488250732422e-06,2.384185791015625e-07,0.91357421875,0.077392578125,0.0086822509765625,0.9999997331026562,1.1241685050471002e-09,1.875865923369909e-11,3.6791035168898535e-12,2.657507375248574e-07
78,13:47,Delilah,Keila Delilah,1.22,18,Engage Others Idea,LOW,Keila,0.0,1.0,4.07099723815918e-05,0.99951171875,0.0003354549407958,1.1920928955078125e-07,7.789522060542782e-05,0.1766286718138496,1.2620024450865536e-05,1.9463220858553744e-07,0.8232806183088855
79,13:47,Keila,Keila Delilah,1.22,18,Engage Others Idea,LOW,Delilah**,0.0,1.0,1.132488250732422e-06,1.0,4.76837158203125e-07,5.960464477539064e-08,6.6303818881928444e-06,8.093126941896728e-05,1.2113453951949791e-09,1.4817821250549178e-06,0.9999109553552225
80,13:47,T,Keila Delilah,1.22,18,Uncorrelated,,,0.0,0.0,1.0,0.9814453125,0.0090408325195312,0.0038871765136718,1.4180664357742013e-12,1.1326451216047664e-11,8.529545862224425e-14,2.355541356883185e-13,0.9999999999869348
81,13:47,Keila,Keila Delilah,1.22,18,Uncorrelated,,,0.0,0.0,1.0,0.9072265625,0.014434814453125,0.07562255859375,3.3482969417772266e-12,3.779529403889736e-11,1.530839988833022e-13,3.5024989968090226e-12,0.9999999999552008
82,13:47,T,Keila Delilah,1.22,18,Uncorrelated,,,0.0,0.0,1.0,0.93017578125,0.0108261108398437,0.052490234375,3.2962858130836493e-12,2.1106260442011422e-11,1.0980642269317089e-13,1.2795484738859057e-12,0.9999999999742082
83,0:27,Julian,William Julian,1.22,19,Engage Others Idea,MEDIUM,William,0.0,1.0,0.0,2.980232238769531e-07,1.0,1.0132789611816406e-06,0.0069867193971223,7.802357565541795e-08,0.0002185815471187,1.413383707255155e-07,0.9927944796938124
84,0:27,William,William Julian,1.22,19,Explain Own Idea,,,1.0,1.5497207641601562e-06,0.0,0.76611328125,0.046722412109375,0.1820068359375,0.9999999948377358,2.224480794214082e-09,7.693727552993664e-11,5.619585759845293e-10,2.298887479595504e-09
85,0:27,Julian,William Julian,1.22,19,Uncorrelated,,NA**,0.0,7.969141006469727e-05,1.0,1.0,5.739927291870117e-05,7.486343383789062e-05,3.993046777236051e-10,4.958999046663738e-15,2.7273154283481445e-17,6.206275834313253e-16,0.9999999996006896
86,0:27,William,William Julian,1.22,19,Uncorrelated,,,0.0,5.602836608886719e-06,1.0,0.986328125,0.0132217407226562,0.0001357793807983,4.7675318462445004e-11,7.448540520349617e-12,4.2094790129395134e-13,4.2565976895843997e-13,0.9999999999440294
87,0:27,Julian,William Julian,1.22,19,Explain Own Idea,,,1.0,2.0802021026611328e-05,1.3828277587890623e-05,0.99072265625,0.002573013305664,0.0061721801757812,0.9999854192845984,7.340195692657225e-07,2.5249192767689307e-10,5.248770785931987e-10,1.3845918463277235e-05
88,0:27,T,William Julian,1.22,19,Engage Others Idea,MEDIUM,Julian,0.0,1.0,1.0728836059570312e-06,1.788139343261719e-07,1.0,3.993511199951172e-06,2.60402210826693e-07,5.585894734790527e-07,0.9997184691472548,3.813816701471588e-06,0.0002768980443593
89,0:27,Julian,William Julian,1.22,19,Explain Own Idea,,,1.0,6.4373016357421875e-06,0.0,0.876953125,0.09991455078125,0.0222930908203125,0.9999999161659592,5.7078472025687136e-08,6.621287627677018e-10,5.88657956892729e-10,2.550478183639798e-08
90,0:27,T,William Julian,1.22,19,Uncorrelated,,NA**,0.0,0.0007553100585937,0.9990234375,0.994140625,0.00555419921875,1.823902130126953e-05,7.661562302221594e-09,2.4993784567516447e-06,4.843715962266569e-08,2.7528290734456163e-10,0.9999974442475384
91,0:27,Julian,William Julian,1.22,19,Uncorrelated,,,0.0,0.0,1.0,0.9912109375,0.0056228637695312,0.0030574798583984,5.434635801663436e-12,2.3083901864122143e-10,6.087518866166766e-14,9.977338413447137e-14,0.9999999997635658
92,1:19,T,William Julian,1.22,20,Uncorrelated,,,0.0,7.092952728271484e-06,1.0,0.9892578125,0.0085601806640625,0.0012521743774414,1.2883002777331012e-09,2.3970326651083345e-07,5.849803945061621e-09,2.3165720211413387e-10,0.9999997529269722
93,1:19,William,William Julian,1.22,20,Uncorrelated,,,0.0,1.323223114013672e-05,1.0,0.998046875,0.0007905960083007,0.0009388923645019,1.210936575155027e-09,7.000060760058635e-08,1.24987031776823e-11,2.0958954211058763e-11,0.999999928754998
94,1:19,T,William Julian,1.22,20,Uncorrelated,,,0.0,3.820657730102539e-05,1.0,0.99951171875,0.0003740787506103,1.239776611328125e-05,1.4380172786733911e-09,1.4991360316925734e-06,6.795848740035987e-10,6.562581647607284e-11,0.9999984986807404
95,1:19,William,William Julian,1.22,20,Uncorrelated,,NA**,0.0,9.65595245361328e-06,1.0,0.9990234375,0.0008559226989746,2.8371810913085938e-05,2.3831068172975326e-10,2.8087252590145033e-10,4.569956352939206e-13,3.274171240706737e-13,0.9999999994800324
96,1:19,Julian,William Julian,1.22,20,Uncorrelated,,,0.0,0.0,1.0,0.91064453125,0.0189056396484375,0.06915283203125,6.452965008256706e-12,1.3072339739456288e-12,4.221076442330315e-15,1.1803309657137651e-14,0.9999999999922238
97,1:19,T,William Julian,1.22,20,Uncorrelated,,,0.0,1.519918441772461e-05,1.0,0.99951171875,0.0002868175506591,1.8477439880371096e-06,5.158324507356359e-11,5.505107936776753e-07,2.605103815147028e-10,2.3828636065816114e-12,0.9999994491747298
98,1:19,William,William Julian,1.22,20,Uncorrelated,,,0.0,2.980232238769531e-07,1.0,0.9892578125,0.0014190673828125,0.0088348388671875,4.057614915278823e-10,3.1068370684741963e-09,1.331042768153764e-12,8.837384223307322e-12,0.999999996477233
99,1:19,T,William Julian,1.22,20,Uncorrelated,,,0.0,8.344650268554688e-07,1.0,0.99951171875,0.0004653930664062,7.838010787963867e-05,1.700635780407791e-11,1.4575533016809458e-10,9.121926516308709e-13,3.3148392856018885e-13,0.9999999998359947
100,1:19,Julian,William Julian,1.22,20,Engage Others Idea,LOW,William,0.0,1.0,2.7418136596679688e-06,1.0,5.960464477539064e-08,1.1920928955078125e-07,2.0385749583606993e-05,0.0154252042866593,5.446811833636973e-07,7.810982752677299e-07,0.9845530841842984
101,1:19,T,William Julian,1.22,20,Uncorrelated,,,0.0,0.0,1.0,0.96630859375,0.02069091796875,0.0081024169921875,1.2481400812321928e-12,3.4732296211008986e-11,7.018893598280448e-13,4.878305472448571e-13,0.9999999999628296
102,1:19,William,William Julian,1.22,20,Uncorrelated,,,0.0,1.6093254089355469e-06,1.0,0.994140625,0.005218505859375,0.0002187490463256,2.4372984788081406e-11,1.424727050684171e-09,5.9229403368917795e-12,9.857267705009013e-13,0.9999999985439914
