utterance_id,timestamp,name,group,date,block_index,llm_label,llm_engagement,llm_reference,tokprob_explain_own_idea,tokprob_engage_others,tokprob_uncorrelated,tokprob_engage_low,tokprob_engage_medium,tokprob_engage_high,prob_explain_own_idea,prob_engage_others_low,prob_engage_others_medium,prob_engage_others_high,prob_uncorrelated
10,7:09,Keila,Keila Delilah,1.22,3,Uncorrelated,,,1.6370904631912708e-10,5.587935447692871e-09,1.0,0.890625,0.02685546875,0.0390625,1.4583013296771963e-10,4.385520668491394e-10,8.201822465258036e-12,1.2587988550802784e-11,0.999999999394828
11,7:09,Delilah,Keila Delilah,1.22,3,Uncorrelated,,,1.0277290130034088e-10,6.293703336268662e-10,1.0,0.9453125,0.01531982421875,0.00927734375,8.54524017365163e-11,2.2284789049165097e-11,2.3868060169468173e-13,1.5154167491894512e-13,0.9999999998918724
12,7:09,Keila,Keila Delilah,1.22,3,Engage Others Idea,LOW,Delilah,9.98377799987793e-07,0.99609375,0.0006256103515625,0.96875,0.029296875,0.0014572143554687,0.000479070186111,0.5030232902455248,0.0258566389827253,0.0013682364956427,0.4692727640899959
13,7:09,Delilah,Keila Delilah,1.22,3,Uncorrelated,,,7.730704965069889e-11,6.293703336268662e-10,1.0,0.953125,0.01361083984375,0.01202392578125,6.816667910309779e-11,2.1778404988056948e-11,1.550013986119994e-13,1.543929826347304e-13,0.9999999999097456
14,7:09,Keila,Keila Delilah,1.22,3,Uncorrelated,,,4.4565240386873484e-10,2.5145709514617923e-08,1.0,0.9765625,0.0035247802734375,0.00311279296875,3.8175389615187447e-10,8.656682361384785e-10,2.7407451182362225e-12,2.319766464432203e-12,0.9999999987475174
15,13:37,Delilah,Keila Delilah,1.22,4,Uncorrelated,,,6.693881005048752e-10,5.966285243630409e-09,1.0,0.9765625,0.00848388671875,0.003997802734375,5.121582836829887e-10,1.9652205924058118e-10,1.1041595636584204e-12,5.401254617422056e-13,0.9999999992896752
16,13:37,T,Keila Delilah,1.22,4,Uncorrelated,,,7.821654435247182e-10,7.729977369308473e-08,1.0,0.953125,0.011962890625,0.0174560546875,6.07051007751224e-10,5.606171525910237e-10,5.844296948705426e-12,9.25507137421708e-12,0.9999999988172326
17,13:37,Delilah,Keila Delilah,1.22,4,Uncorrelated,,,6.693881005048752e-10,3.2130628824234015e-08,1.0,0.9921875,0.0019149780273437,0.002166748046875,5.609744095665922e-10,1.4314495295255046e-09,1.5412061179828021e-12,2.8288893578215793e-12,0.999999998003206
18,13:37,T,Keila Delilah,1.22,4,Uncorrelated,,,7.62520357966423e-09,2.2351741790771487e-07,1.0,0.85546875,0.04833984375,0.04833984375,6.283469367780502e-09,3.5939786952769638e-09,1.635773276282413e-10,2.334500658365154e-10,0.9999999897255246
19,13:37,Both,Keila Delilah,1.22,4,Uncorrelated,,,1.4915713109076023e-10,5.2677933126688e-09,1.0,0.859375,0.0294189453125,0.054931640625,1.2145906943609534e-10,2.1335929967607962e-10,6.18799095522128e-12,1.0845606512029602e-11,0.999999999648148
20,1:55,Delilah,Keila Delilah,1.22,5,Explain Own Idea,,,0.9921875,0.007568359375,4.202127456665039e-06,0.984375,0.00848388671875,0.006622314453125,0.9997376817119812,0.0002544975128749,1.7134502887914744e-06,2.1315937754134885e-06,3.975731079751382e-06
21,2:49,Delilah,Keila Delilah,1.22,6,Explain Own Idea,,,1.0,0.0001087188720703,1.150369644165039e-05,0.9296875,0.04638671875,0.0169677734375,0.9999861933174916,2.8507424686382452e-06,3.97978997191414e-08,4.9424347559004464e-08,1.0866717792728917e-05
22,2:49,Keila,Keila Delilah,1.22,6,Explain Own Idea,,,1.0,1.6689300537109375e-05,2.3990869522094727e-06,0.90625,0.02734375,0.051025390625,0.9999960208908932,2.515219769306928e-06,5.6564870880380623e-08,1.279771339771458e-07,1.279347332390696e-06
23,2:49,Delilah,Keila Delilah,1.22,6,Uncorrelated,,,0.244140625,0.0001187324523925,0.75,0.984375,0.0096435546875,0.001678466796875,0.2416517604244548,1.904779102476349e-06,1.0431187920809468e-08,3.926413790215328e-09,0.758346320438841
24,2:49,Keila,Keila Delilah,1.22,6,Engage Others Idea,LOW,Delilah,4.731118679046631e-07,1.0,0.0002031326293945,0.8515625,0.1474609375,0.0007743835449218,0.0007535725195976,0.1973176661264919,0.049868979015694,0.0002320120989634,0.751827770239253
25,2:49,Delilah,Keila Delilah,1.22,6,Uncorrelated,,,1.4915713109076023e-10,6.845220923423767e-08,1.0,0.99609375,0.0004863739013671,0.0010299682617187,1.1281696782625944e-10,5.868203510419343e-11,8.304036204213376e-14,2.282241742202889e-13,0.9999999998281895
26,2:49,Keila,Keila Delilah,1.22,6,Uncorrelated,,,3.4226104617118835e-08,2.868473529815674e-07,1.0,0.9921875,0.002777099609375,0.0031585693359375,2.8215663989609124e-08,5.0603145502148e-09,1.115068034773771e-11,1.4816949382054333e-11,0.999999966698054
27,2:49,Delilah,Keila Delilah,1.22,6,Uncorrelated,,,4.138200893066823e-11,2.9649527277797455e-10,1.0,0.953125,0.00933837890625,0.007293701171875,3.578106694584693e-11,1.3106999969548375e-11,8.031694366466637e-14,5.183812261449046e-14,0.99999999995098
28,2:49,Keila,Keila Delilah,1.22,6,Engage Others Idea,LOW,Delilah,1.2934207916259766e-05,0.99609375,0.00054931640625,0.86328125,0.1328125,0.00311279296875,0.0338717217608446,0.1174857167968006,0.0233156650013493,0.0004200839805073,0.8249068124604981
29,2:49,Delilah,Keila Delilah,1.22,6,Engage Others Idea,LOW,Keila,0.640625,0.34375,0.0023193359375,0.8515625,0.130859375,0.015625,0.99534460238833,7.073192915063647e-06,1.7962048209283726e-06,2.281885270790888e-07,0.0046463000254072
30,3:45,Keila,Keila Delilah,1.22,7,Engage Others Idea,HIGH,Keila,2.7418136596679688e-05,0.99609375,0.0010299682617187,0.003143310546875,0.005889892578125,0.98828125,0.0209923015853518,0.0004725965539084,0.0009303036654944,0.0696799351355409,0.9079248630597042
31,3:45,Delilah,Keila Delilah,1.22,7,Engage Others Idea,LOW,Keila,2.264976501464844e-06,1.0,2.5331974029541016e-07,1.0,0.0002613067626953,0.0001230239868164,0.1857258474568892,0.7737573648434659,0.0009060147470264,0.0002431039289884,0.0393676690236298
32,3:45,Keila,Keila Delilah,1.22,7,Engage Others Idea,LOW,Delilah,5.424022674560547e-06,1.0,2.264976501464844e-06,0.9921875,0.005889892578125,0.0024566650390625,0.0255332544134524,0.948107976734503,0.0099883322331797,0.0032379159682201,0.0131325206506448
33,4:11,Delilah,Keila Delilah,1.22,8,Engage Others Idea,LOW,Keila,0.0003337860107421,0.99609375,3.0994415283203125e-05,0.95703125,0.037109375,0.005035400390625,0.8385193010269277,0.0369602128181456,0.0023589052443125,0.0003043126333058,0.1218572682773084
34,4:11,Keila,Keila Delilah,1.22,8,Explain Own Idea,,,0.99609375,0.0027923583984375,3.9637088775634766e-06,0.86328125,0.11669921875,0.0179443359375,0.9998964872059772,8.65516751267161e-05,1.1260591025074202e-05,1.8332269727013408e-06,3.867300898319773e-06
35,4:11,Delilah,Keila Delilah,1.22,8,Engage Others Idea,LOW,Keila,0.0001392364501953,0.99609375,2.115964889526367e-06,0.98828125,0.008544921875,0.002166748046875,0.7813341154691569,0.1537115484562786,0.0030339839973424,0.0006347457574942,0.0612856063197278
36,4:44,Keila,Keila Delilah,1.22,9,Explain Own Idea,,,0.921875,0.07568359375,3.039836883544922e-06,0.7109375,0.26171875,0.0242919921875,0.9988411908075076,0.0009139923994937,0.00023015300903,1.1452176155550463e-05,3.2116078132281807e-06
37,4:44,Delilah,Keila Delilah,1.22,9,Uncorrelated,,,6.048139766789973e-11,1.9557774066925052e-08,1.0,0.9921875,0.0006217956542968,0.0016937255859375,4.9485967554630255e-11,2.337230598464953e-11,3.4141112951490805e-14,1.2299143425064486e-13,0.9999999999269846
38,4:44,Keila,Keila Delilah,1.22,9,Explain Own Idea,,,0.99609375,0.004608154296875,3.0994415283203125e-05,0.8515625,0.08984375,0.054443359375,0.9998454815032326,0.0001019028937225,1.0621735306396187e-05,1.011572803139926e-05,3.187813970696217e-05
39,5:08,Keila,Keila Delilah,1.22,10,Explain Own Idea,,,1.0,8.487701416015625e-05,1.1399388313293457e-06,0.81640625,0.0859375,0.06689453125,0.99999725969227,1.6161382794624376e-06,3.0594829876199315e-08,6.017890165753967e-08,1.0333957191356576e-06
40,5:08,Delilah,Keila Delilah,1.22,10,Engage Others Idea,LOW,Keila,0.029052734375,0.9609375,2.9921531677246097e-05,0.59375,0.361328125,0.04296875,0.9985136099060604,0.0001743703040106,0.000163087471291,2.225694798845091e-05,0.0011266753706496
41,5:08,Keila,Keila Delilah,1.22,10,Explain Own Idea,,,1.0,0.0011672973632812,1.2993812561035156e-05,0.953125,0.02880859375,0.01544189453125,0.999952527414603,3.409350822802712e-05,4.496529054139566e-07,3.134177414618525e-07,1.261600652197587e-05
42,5:08,Delilah,Keila Delilah,1.22,10,Uncorrelated,,,1.1641532182693479e-10,2.3632310330867767e-08,1.0,0.98828125,0.0016860961914062,0.003570556640625,9.663357831436616e-11,4.050228577153739e-11,1.0505277168712568e-13,2.5725355056826265e-13,0.9999999998625018
43,5:08,Keila,Keila Delilah,1.22,10,Explain Own Idea,,,1.0,0.0004310607910156,0.0001087188720703,0.9453125,0.0252685546875,0.0252685546875,0.999894672012401,5.6154873794433027e-08,3.143291374535655e-09,1.228130488553321e-09,0.0001052674613032
44,5:53,Keila,Keila Delilah,1.22,11,Engage Others Idea,LOW,Keila,0.003570556640625,0.98828125,4.482269287109375e-05,0.54296875,0.423828125,0.0306396484375,0.906971981813342,0.0417359457621525,0.0368308593583577,0.0025059221048247,0.0119552909613229
45,5:53,Delilah,Keila Delilah,1.22,11,Uncorrelated,,,2.4556356947869057e-10,9.918585419654846e-08,1.0,0.984375,0.0031280517578125,0.0027618408203125,2.149703641766209e-10,3.043608965092223e-09,1.1226781721698131e-11,1.240697310182345e-11,0.9999999967177868
46,5:53,Keila,Keila Delilah,1.22,11,Explain Own Idea,,,1.0,6.580352783203125e-05,1.2069940567016602e-06,0.91015625,0.05126953125,0.0311279296875,0.9999953802748416,3.333984970846337e-06,6.113929276933176e-08,6.782415021069222e-08,1.156776744570238e-06
47,6:16,Keila,Keila Delilah,1.22,12,Engage Others Idea,LOW,Delilah,5.424022674560547e-06,0.99609375,0.0003795623779296,0.84375,0.1298828125,0.0224609375,0.0133986332425336,0.0673278890257876,0.0159513809452779,0.0027649853437394,0.9005571114426613
48,6:16,Delilah,Keila Delilah,1.22,12,Uncorrelated,,,4.0245140553452075e-11,8.076312951743603e-10,1.0,0.91796875,0.01153564453125,0.0244140625,2.949333856308828e-11,1.952248289090056e-11,2.3073566149484e-13,3.7638859159234266e-13,0.999999999950377
49,6:16,Delilah,Keila Delilah,1.22,12,Engage Others Idea,LOW,Keila,6.48200511932373e-07,1.0,0.0001392364501953,0.60546875,0.10498046875,0.28515625,0.0019001482491295,0.0433828315068514,0.0159979920905065,0.018109990898685,0.9206090372548276
50,6:16,Keila,Keila Delilah,1.22,12,Explain Own Idea,,,1.0,0.0001583099365234,6.973743438720703e-06,0.703125,0.177734375,0.10791015625,0.999992735867719,4.1827603785239306e-07,1.3997938172228714e-07,1.0929461990981265e-07,6.596582241597612e-06
51,7:39,Keila,Keila Delilah,1.22,13,Uncorrelated,,,0.890625,8.58306884765625e-05,0.1064453125,0.9921875,0.001495361328125,0.0019149780273437,0.8928409897178072,1.1842674760083268e-06,1.3417146303617764e-09,1.7018218913270464e-09,0.1071578229711801
52,7:39,Delilah,Keila Delilah,1.22,13,Engage Others Idea,LOW,Keila,8.828938007354736e-07,1.0,0.0001087188720703,0.96875,0.0228271484375,0.00653076171875,0.0017016632370548,0.0417308614546679,0.0030204944392552,0.0004923773071811,0.9530546035618408
53,7:39,Keila,Keila Delilah,1.22,13,Uncorrelated,,,6.293703336268662e-10,4.172325134277344e-07,1.0,0.99609375,0.0004291534423828,0.0016937255859375,4.773739961083079e-10,1.869973570073238e-09,1.1045618844129524e-12,6.4336702522276415e-12,0.9999999976451142
54,7:39,Delilah,Keila Delilah,1.22,13,Engage Others Idea,LOW,Keila,0.1484375,0.2451171875,0.5859375,0.9765625,0.00579833984375,0.0157470703125,0.1997584141006995,0.0044755426196272,3.386398499767093e-05,7.4002997581403e-05,0.7956581762970942
55,7:39,Keila,Keila Delilah,1.22,13,Explain Own Idea,,,1.0,5.14984130859375e-05,8.487701416015625e-05,0.8984375,0.057373046875,0.03955078125,0.9999164702506562,9.954672814640657e-08,7.664398424709064e-09,5.724144010637312e-09,8.341681407328985e-05
56,8:30,Keila,Keila Delilah,1.22,14,Uncorrelated,,,1.9554136088117957e-11,8.076312951743603e-10,1.0,0.7421875,0.0223388671875,0.060791015625,1.6548271573235703e-11,2.6981676904990638e-11,4.898416900109905e-13,1.081991833028441e-12,0.9999999999548984
57,8:48,Keila,Keila Delilah,1.22,15,Uncorrelated,,,8.230927051045e-11,6.752088665962219e-09,1.0,0.91796875,0.01483154296875,0.031494140625,6.840189579504686e-11,3.5084398645523716e-10,4.139897706165771e-12,7.720404253198805e-12,0.9999999995688936
58,8:48,Delilah,Keila Delilah,1.22,15,Uncorrelated,,,1.5916157281026244e-10,8.149072527885437e-09,1.0,0.98828125,0.0035552978515625,0.002777099609375,1.2212740106528736e-10,3.1155170767711507e-10,1.0660097776053912e-12,8.013214099990353e-13,0.9999999995644536
59,8:48,Keila,Keila Delilah,1.22,15,Explain Own Idea,,,1.0,0.0002307891845703,2.2351741790771487e-07,0.70703125,0.2294921875,0.05810546875,0.9999990467127584,5.242580063616044e-07,1.7055197065808454e-07,4.302489500275916e-08,2.154523695414995e-07
60,8:48,T,Keila Delilah,1.22,15,Uncorrelated,,,6.475602276623248e-10,1.83936208486557e-08,1.0,0.91015625,0.0213623046875,0.0166015625,5.62201941211521e-10,3.394301614568172e-10,6.037663607788788e-12,8.05635834559092e-12,0.9999999990842738
61,8:48,Keila,Keila Delilah,1.22,15,Engage Others Idea,LOW,T,5.364418029785156e-06,0.9921875,1.4603137969970705e-05,0.99609375,0.0011672973632812,0.0027923583984375,0.0056099158692208,0.9679327911033904,0.0023968463960527,0.0029803586851506,0.0210800879461854
62,9:12,Keila,Keila Delilah,1.22,16,Explain Own Idea,,,1.0,0.0005531311035156,4.172325134277344e-07,0.55078125,0.23046875,0.203125,0.9999948323085484,3.1586363812652978e-06,8.804975000364097e-07,7.535748629546237e-07,3.749827072635834e-07
63,9:55,Keila,Keila Delilah,1.22,17,Engage Others Idea,LOW,Delilah,0.0001392364501953,1.0,1.1444091796875e-05,0.95703125,0.0419921875,0.0020904541015625,0.5119701953954653,0.4159812006327404,0.0265906075141822,0.0011135763692769,0.044344420088335
64,9:55,T,Keila Delilah,1.22,17,Engage Others Idea,MEDIUM,Keila,1.3709068298339844e-06,1.0,3.123283386230469e-05,0.1064453125,0.890625,0.0019454956054687,0.0162874549731607,0.0421796163125765,0.3983734333900857,0.0013329123809492,0.5418265829432278
65,9:55,Delilah,Keila Delilah,1.22,17,Engage Others Idea,LOW,Keila,6.246566772460938e-05,0.890625,0.0830078125,0.99609375,0.0010299682617187,0.0009078979492187,0.0007420065681586,0.0002845354100046,8.522461375354694e-07,7.052443399393262e-07,0.9989719005313592
66,9:55,T,Keila Delilah,1.22,17,Uncorrelated,,,4.911271389573811e-10,4.1443854570388794e-08,1.0,0.9921875,0.0016860961914062,0.002166748046875,3.918474057612636e-10,1.931847919837107e-09,3.958131577883016e-12,7.778552249463185e-12,0.999999997664568
67,9:55,Delilah,Keila Delilah,1.22,17,Uncorrelated,,,5.866240826435387e-11,2.648448571562767e-09,1.0,0.96484375,0.00836181640625,0.01214599609375,4.403363118942443e-11,1.244041494323047e-10,7.539903423814567e-13,1.075551583605923e-12,0.9999999998297326
68,9:55,T,Keila Delilah,1.22,17,Engage Others Idea,LOW,Delilah,1.5497207641601562e-06,0.99609375,0.0003337860107421,0.99609375,0.0021820068359375,8.440017700195312e-05,0.001800509724846,0.525690784055511,0.0029199749991469,9.224773707482277e-05,0.469496483483421
69,9:55,Delilah,Keila Delilah,1.22,17,Uncorrelated,,,1.1641532182693479e-10,2.3632310330867767e-08,1.0,0.9921875,0.0007972717285156,0.0019149780273437,9.292823625682168e-11,7.124270477010714e-10,5.262807442921932e-13,1.3613606078942088e-12,0.9999999991927572
70,9:55,T,Keila Delilah,1.22,17,Uncorrelated,,,9.255018085241318e-09,8.940696716308594e-06,1.0,0.98046875,0.01397705078125,0.00189208984375,7.996694441411359e-09,1.6515353419331838e-07,2.7528934689047624e-09,4.742565619675451e-10,0.9999998236226212
71,9:55,Keila,Keila Delilah,1.22,17,Uncorrelated,,,1.2369127944111824e-10,9.74978320300579e-10,1.0,0.96484375,0.01068115234375,0.00836181640625,1.0065700503464264e-10,3.965100401079957e-11,3.017188252593737e-13,2.1277782851679097e-13,0.9999999998591776
72,9:55,Both,Keila Delilah,1.22,17,Uncorrelated,,,6.912159733474255e-10,1.83936208486557e-08,1.0,0.9375,0.0283203125,0.0172119140625,5.884267590036936e-10,7.490748253340405e-10,1.9776923114746278e-11,1.3509861124941993e-11,0.9999999986292116
73,9:55,Keila,Keila Delilah,1.22,17,Engage Others Idea,LOW,Previous Speaker,0.466796875,0.52734375,1.2040138244628906e-05,0.88671875,0.10595703125,0.007659912109375,0.975607938919635,0.0218038578344432,0.0024020261533887,0.0001607993095859,2.5377782946870116e-05
74,9:55,Delilah,Keila Delilah,1.22,17,Engage Others Idea,LOW,Keila,3.05473804473877e-07,1.0,4.00543212890625e-05,0.62109375,0.376953125,0.0015411376953125,0.0017595710523336,0.0651539668289313,0.0611812764310694,0.0003442903393745,0.871560895348291
75,9:55,Keila,Keila Delilah,1.22,17,Explain Own Idea,,,1.0,1.0132789611816406e-05,2.264976501464844e-06,0.79296875,0.12158203125,0.06494140625,0.9999972291477992,5.484032152559155e-07,3.0438600702671154e-08,2.587797910770734e-08,2.166132405619215e-06
76,9:55,Delilah,Keila Delilah,1.22,17,Engage Others Idea,LOW,Keila,7.486343383789062e-05,1.0,2.905726432800293e-06,0.85546875,0.1318359375,0.01080322265625,0.8000127057158989,0.1102593341942583,0.0245506195737141,0.0018885021513989,0.0632888383647293
77,9:55,Keila,Keila Delilah,1.22,17,Engage Others Idea,LOW,Delilah,0.003173828125,0.99609375,2.419948577880859e-05,0.98828125,0.00970458984375,0.0019073486328125,0.9303416415207716,0.0571613062693444,0.0007288366472362,0.0002086742508333,0.0115595413118145
78,13:47,Delilah,Keila Delilah,1.22,18,Engage Others Idea,LOW,Keila,5.364418029785156e-07,1.0,1.4722347259521484e-05,0.8515625,0.1474609375,0.0014495849609375,0.0164871732118515,0.1750257805611658,0.0568162590210419,0.0005260797002067,0.7511447075057339
79,13:47,Keila,Keila Delilah,1.22,18,Engage Others Idea,LOW,Delilah,0.04736328125,0.94921875,6.22868537902832e-06,0.96484375,0.032958984375,0.0023956298828125,0.9938610862412428,0.0056098329526523,0.0003496828987215,2.0342342183149335e-05,0.0001590555651999
80,13:47,T,Keila Delilah,1.22,18,Uncorrelated,,,7.130438461899756e-10,4.1443854570388794e-08,1.0,0.9296875,0.0150146484375,0.0169677734375,5.125990383773502e-10,1.5092699379543962e-09,1.92740363249545e-11,2.6708256738895783e-11,0.9999999979321488
81,13:47,Keila,Keila Delilah,1.22,18,Uncorrelated,,,3.433342499192804e-11,2.066371962428093e-09,1.0,0.64453125,0.041259765625,0.08740234375,2.7576468321526238e-11,5.405681520851491e-11,1.7149476421253532e-12,2.822836501326869e-12,0.9999999999138288
82,13:47,T,Keila Delilah,1.22,18,Uncorrelated,,,3.1650415621697903e-10,1.935404725372791e-09,1.0,0.94921875,0.017333984375,0.01348876953125,2.7937330601022987e-10,5.1238763775785386e-11,8.319783160978226e-13,5.951871882545668e-13,0.9999999996679608
83,0:27,Julian,William Julian,1.22,19,Engage Others Idea,MEDIUM,William,1.132488250732422e-06,1.0,3.293156623840332e-06,0.1552734375,0.61328125,0.2265625,0.0527137082418103,0.1832576553663477,0.4669768912975299,0.142171296190607,0.1548804489037049
84,0:27,William,William Julian,1.22,19,Explain Own Idea,,,0.984375,0.015869140625,0.0002269744873046,0.84375,0.1142578125,0.037109375,0.9995772857295816,0.0001852107609791,1.107492802736984e-05,4.2027989154739e-06,0.0002222257824966
85,0:27,Julian,William Julian,1.22,19,Engage Others Idea,LOW,William,0.0027923583984375,0.9921875,8.440017700195312e-05,0.93359375,0.046630859375,0.01708984375,0.96610852686797,0.003601551968456,0.0002463324970051,6.216558752480225e-05,0.0299814230790439
86,0:27,William,William Julian,1.22,19,Engage Others Idea,LOW,Julian,5.781650543212891e-06,0.94140625,0.046875,0.96484375,0.032958984375,0.0003242492675781,0.0001243528098831,0.0022030283865087,0.000110284014118,1.25516980769591e-06,0.9975610796196824
87,0:27,Julian,William Julian,1.22,19,Uncorrelated,,,0.466796875,0.0004825592041015,0.52734375,0.98046875,0.01092529296875,0.004547119140625,0.4658647758974896,1.848866563557299e-05,7.883299558183382e-08,5.962010194794122e-08,0.5341165969837773
88,0:27,T,William Julian,1.22,19,Engage Others Idea,MEDIUM,Julian,7.7858567237854e-07,1.0,4.500150680541992e-06,0.0908203125,0.859375,0.048583984375,0.019621054125143,0.0715057541023509,0.7260303775563035,0.0359040903611555,0.1469387238550469
89,0:27,Julian,William Julian,1.22,19,Explain Own Idea,,,0.9296875,0.0673828125,0.0003128051757812,0.97265625,0.01385498046875,0.01226806640625,0.9989235304351656,0.0007284776861432,4.890531969599715e-06,7.814302569755851e-06,0.0003352870441515
90,0:27,T,William Julian,1.22,19,Uncorrelated,,,7.729977369308473e-08,0.0005531311035156,1.0,0.98046875,0.00848388671875,0.0011520385742187,7.10048329475299e-08,5.014822096427052e-06,3.9726310114592024e-08,9.657268705572122e-09,0.999994864789492
91,0:27,Julian,William Julian,1.22,19,Uncorrelated,,,3.6607161746360355e-11,1.331500243395567e-09,1.0,0.96484375,0.006500244140625,0.00946044921875,3.219192173643729e-11,6.100057735529442e-11,3.8449508147741657e-13,3.250061129573315e-13,0.999999999906098
92,1:19,T,William Julian,1.22,20,Uncorrelated,,,1.1117663234472276e-08,4.00543212890625e-05,1.0,0.984375,0.007537841796875,0.0009002685546875,9.346658211111758e-09,5.134422929719107e-07,3.6824438008429164e-09,7.493820321688784e-10,0.999999472779223
93,1:19,William,William Julian,1.22,20,Uncorrelated,,,4.31100488640368e-10,2.2351741790771487e-07,1.0,0.99609375,0.0009078979492187,0.001922607421875,3.3511498524662227e-10,9.28971398128936e-09,9.091516759185468e-12,2.1792782020953063e-11,0.9999999903442868
94,1:19,T,William Julian,1.22,20,Uncorrelated,,,2.3632310330867767e-08,9.584426879882812e-05,1.0,0.97265625,0.0157470703125,0.0016555786132812,2.0536828849021098e-08,6.075470955866987e-07,9.981055928943412e-09,1.4008099199071367e-09,0.9999993605342098
95,1:19,William,William Julian,1.22,20,Uncorrelated,,,3.382563591003418e-06,0.5859375,0.404296875,0.9765625,0.0179443359375,0.0006141662597656,7.01624119938254e-06,0.0085502796682938,5.16596054292584e-05,5.64937657788005e-06,0.9913853951084995
96,1:19,Julian,William Julian,1.22,20,Uncorrelated,,,3.2130628824234015e-08,3.05473804473877e-07,1.0,0.96875,0.00836181640625,0.0137939453125,2.929094671881673e-08,5.037097517249502e-09,2.934346499844309e-11,7.154456013132457e-11,0.9999999655710676
97,1:19,T,William Julian,1.22,20,Uncorrelated,,,7.566995918750762e-10,3.9301812648773193e-07,1.0,0.98046875,0.0096435546875,0.0014724731445312,6.65357076387796e-10,1.126173546764123e-08,8.896123789659759e-11,2.6111165977990768e-11,0.9999999879578352
98,1:19,William,William Julian,1.22,20,Uncorrelated,,,1.4319084584712982e-08,8.242204785346986e-08,1.0,0.9765625,0.005828857421875,0.00848388671875,1.187048973105575e-08,1.7354733442745776e-09,8.594550774748932e-12,1.3646525388988029e-11,0.999999986371796
99,1:19,T,William Julian,1.22,20,Engage Others Idea,LOW,William,3.9301812648773193e-07,1.0,1.1444091796875e-05,0.98046875,0.015869140625,0.00189208984375,0.010854378135135,0.5814216307118197,0.0153216731680619,0.0014194461432212,0.390982871841762
100,1:19,Julian,William Julian,1.22,20,Uncorrelated,,,1.251464709639549e-09,5.029141902923584e-07,1.0,0.98828125,0.003143310546875,0.00457763671875,1.085604816494436e-09,2.9397344763056935e-08,3.810131659928683e-11,1.45719467331237e-10,0.9999999693332297
101,1:19,T,William Julian,1.22,20,Uncorrelated,,,1.935404725372791e-09,5.029141902923584e-07,1.0,0.95703125,0.013671875,0.00390625,1.6461621829733634e-09,2.2635023459348807e-08,2.2740674403820848e-10,1.1169290067382969e-10,0.9999999753797147
