utterance_id,timestamp,name,group,date,block_index,llm_label,llm_engagement,llm_reference,tokprob_explain_own_idea,tokprob_engage_others,tokprob_uncorrelated,tokprob_engage_low,tokprob_engage_medium,tokprob_engage_high,prob_explain_own_idea,prob_engage_others_low,prob_engage_others_medium,prob_engage_others_high,prob_uncorrelated
10,7:09,Keila,Keila Delilah,1.22,3,Uncorrelated,,,5.866240826435387e-11,1.0331859812140463e-09,1.0,0.90234375,0.0186767578125,0.0272216796875,4.7009110016950505e-11,4.580537634467335e-11,7.266477581384146e-13,9.122900895847637e-13,0.9999999999055468
11,7:09,Delilah,Keila Delilah,1.22,3,Uncorrelated,,,1.5916157281026244e-10,1.935404725372791e-09,1.0,0.96484375,0.00506591796875,0.00946044921875,1.1222741066179212e-10,5.749096062466294e-11,2.4199576084342613e-13,3.053062529761166e-13,0.9999999998297344
12,7:09,Keila,Keila Delilah,1.22,3,Engage Others Idea,LOW,Delilah,6.07222318649292e-07,0.99609375,0.0001583099365234,0.97265625,0.02587890625,0.000885009765625,0.0006765298175735,0.7413463762370397,0.0304865240324313,0.0013336108919141,0.2261569590210413
13,7:09,Delilah,Keila Delilah,1.22,3,Uncorrelated,,,6.048139766789973e-11,9.74978320300579e-10,1.0,0.94921875,0.01055908203125,0.01531982421875,5.265212435757469e-11,1.8663158279142435e-11,1.685238191588181e-13,2.364449486234548e-13,0.9999999999282798
14,7:09,Keila,Keila Delilah,1.22,3,Uncorrelated,,,4.911271389573811e-10,9.918585419654846e-08,1.0,0.9765625,0.00311279296875,0.005828857421875,3.654356612060578e-10,3.686041864542307e-09,1.1572205013561654e-11,1.712454546463087e-11,0.9999999959198258
15,13:37,Delilah,Keila Delilah,1.22,4,Uncorrelated,,,6.475602276623248e-10,8.149072527885437e-09,1.0,0.9609375,0.01068115234375,0.00732421875,4.912224707331036e-10,1.2235892918560604e-10,1.131474241013776e-12,8.433426569302257e-13,0.9999999993844436
16,13:37,T,Keila Delilah,1.22,4,Uncorrelated,,,9.131326805800201e-10,5.3085386753082275e-08,1.0,0.921875,0.016845703125,0.01318359375,7.485449478370315e-10,4.932541824257998e-10,9.196298935056635e-12,9.808622716424309e-12,0.999999998739196
17,13:37,Delilah,Keila Delilah,1.22,4,Uncorrelated,,,2.3283064365386963e-09,1.7415732145309448e-07,1.0,0.9921875,0.002166748046875,0.0031585693359375,1.823008007343673e-09,8.143892693617586e-09,1.8338381043405528e-11,3.2356589397030713e-11,0.9999999899824042
18,13:37,T,Keila Delilah,1.22,4,Uncorrelated,,,1.6079866327345371e-09,6.007030606269836e-08,1.0,0.859375,0.0294189453125,0.037841796875,1.3278573947140671e-09,7.947531279097429e-10,2.3680173418345938e-11,3.6709743733600166e-11,0.9999999978169996
19,13:37,Both,Keila Delilah,1.22,4,Uncorrelated,,,2.2373569663614035e-10,1.525040715932846e-08,1.0,0.94140625,0.005584716796875,0.0172119140625,1.8728745891672092e-10,8.692652478489651e-10,4.336060618183917e-12,1.4099975959640335e-11,0.9999999989250112
20,1:55,Delilah,Keila Delilah,1.22,5,Explain Own Idea,,,0.97265625,0.02587890625,1.347064971923828e-05,0.9765625,0.0157470703125,0.0084228515625,0.998532663551278,0.001410827196649,2.411126080397503e-05,1.9373166341528295e-05,1.3024824927285795e-05
21,2:49,Delilah,Keila Delilah,1.22,6,Explain Own Idea,,,1.0,0.0001087188720703,1.4603137969970703e-06,0.89453125,0.06494140625,0.0306396484375,0.9999965966649584,1.9334655557456692e-06,7.854034311207073e-08,7.96178661193854e-08,1.311711276490392e-06
22,2:49,Keila,Keila Delilah,1.22,6,Explain Own Idea,,,1.0,1.0132789611816406e-05,0.0002031326293945,0.90234375,0.0240478515625,0.03955078125,0.999806807130399,9.0629123086705e-07,1.3216624314897916e-08,3.658133166705907e-08,0.000192236780414
23,2:49,Delilah,Keila Delilah,1.22,6,Explain Own Idea,,,0.99609375,0.0021820068359375,0.0010299682617187,0.93359375,0.04638671875,0.019287109375,0.9989735734782548,2.0557614699978927e-05,8.405069874403083e-07,7.779188593658088e-07,0.0010042504811987
24,2:49,Keila,Keila Delilah,1.22,6,Engage Others Idea,LOW,Delilah,5.699694156646729e-07,1.0,2.1457672119140625e-05,0.9140625,0.0849609375,0.001068115234375,0.0005502803390275,0.8209321350864315,0.0863273015476513,0.0015789577602047,0.0906113252666846
25,2:49,Delilah,Keila Delilah,1.22,6,Uncorrelated,,,2.2373569663614035e-10,8.307397365570068e-07,1.0,0.9921875,0.0008010864257812,0.0019149780273437,1.6732778588614314e-10,5.892634932665122e-10,1.1461094678680225e-12,3.9971727863087105e-12,0.9999999992382655
26,2:49,Keila,Keila Delilah,1.22,6,Engage Others Idea,LOW,Delilah,0.09423828125,0.890625,0.0004348754882812,0.9609375,0.0289306640625,0.0093994140625,0.9918597804701708,0.003786231764702,0.0001760229010916,5.115274846230142e-05,0.0041268121155729
27,2:49,Delilah,Keila Delilah,1.22,6,Uncorrelated,,,4.411049303598702e-11,5.893525667488575e-10,1.0,0.9453125,0.0081787109375,0.010498046875,3.4161227643132137e-11,1.8397413438142205e-11,1.2685107499934884e-13,1.361837772278799e-13,0.9999999999471784
28,2:49,Keila,Keila Delilah,1.22,6,Engage Others Idea,LOW,Delilah,4.5299530029296875e-05,0.99609375,1.4722347259521484e-05,0.326171875,0.609375,0.06396484375,0.4169875083376147,0.1310598602291705,0.3573001644375182,0.0330696888727127,0.0615827781229836
29,2:49,Delilah,Keila Delilah,1.22,6,Explain Own Idea,,,0.98828125,0.007568359375,0.001312255859375,0.859375,0.054931640625,0.080078125,0.9985212828246586,0.0001778983399671,8.2508962987891e-06,1.4739705696106315e-05,0.0012778282333793
30,3:45,Keila,Keila Delilah,1.22,7,Engage Others Idea,HIGH,Peer,1.2993812561035156e-05,1.0,3.084540367126465e-06,0.00115966796875,0.004608154296875,0.9921875,0.0011683348520339,0.0015174817745989,0.0121894780295177,0.9847694074335148,0.0003552979103348
31,3:45,Delilah,Keila Delilah,1.22,7,Engage Others Idea,LOW,Keila,2.264976501464844e-06,1.0,1.9744038581848145e-07,1.0,0.0008049011230468,0.0002956390380859,0.1812569679474973,0.791663159607895,0.0020909936786377,0.0005613232077141,0.0244275555582557
32,3:45,Keila,Keila Delilah,1.22,7,Engage Others Idea,LOW,Delilah,0.0013198852539062,0.99609375,2.920627593994141e-05,0.28125,0.59765625,0.11767578125,0.900771792487768,0.0177303074647446,0.0549087666448923,0.0084055145100277,0.0181836188925672
33,4:11,Delilah,Keila Delilah,1.22,8,Engage Others Idea,LOW,Keila,3.528594970703125e-05,1.0,1.1444091796875e-05,0.9609375,0.032958984375,0.0064697265625,0.6147127386322734,0.152833841130095,0.0096887604944972,0.0014176328944873,0.2213470268486469
34,4:11,Keila,Keila Delilah,1.22,8,Explain Own Idea,,,0.99609375,0.002471923828125,2.868473529815674e-07,0.58203125,0.353515625,0.061279296875,0.9999259337095392,3.7340688411253294e-05,3.110436400743059e-05,5.3461520641644924e-06,2.750859779105107e-07
35,4:11,Delilah,Keila Delilah,1.22,8,Engage Others Idea,LOW,Keila,7.867813110351562e-06,1.0,1.996755599975586e-06,0.99609375,0.002471923828125,0.0007095336914062,0.3823820989112411,0.4489469285679859,0.0038928596966735,0.0009266054995298,0.1638515073245696
36,4:44,Keila,Keila Delilah,1.22,9,Explain Own Idea,,,0.8671875,0.1328125,1.341104507446289e-06,0.5546875,0.3828125,0.05859375,0.9968835300472372,0.0018541941701807,0.0011413514816782,0.0001194349561371,1.4893447667707257e-06
37,4:44,Delilah,Keila Delilah,1.22,9,Uncorrelated,,,1.1277734301984309e-10,3.46451997756958e-07,1.0,0.9921875,0.0009040832519531,0.0019149780273437,9.23490346630002e-11,4.523265135210051e-10,9.889545782681457e-13,2.3890708824148827e-12,0.9999999994519464
38,4:44,Keila,Keila Delilah,1.22,9,Engage Others Idea,LOW,Delilah,6.580352783203125e-05,0.99609375,1.883506774902344e-05,0.99609375,0.003173828125,0.0009078979492187,0.0608650383321387,0.9165275184720464,0.0046769393995468,0.0013396333621875,0.0165908704340802
39,5:08,Keila,Keila Delilah,1.22,10,Explain Own Idea,,,1.0,9.632110595703124e-05,4.172325134277344e-07,0.76171875,0.0908203125,0.11669921875,0.9999976305850152,1.7768688927310834e-06,5.7521212405073295e-08,1.9196626514142866e-07,3.430586141293547e-07
40,5:08,Delilah,Keila Delilah,1.22,10,Engage Others Idea,LOW,Keila,4.5299530029296875e-05,0.99609375,1.4722347259521484e-05,0.765625,0.193359375,0.0380859375,0.6060564464296632,0.0845297575916405,0.051232840789121,0.0089063975754445,0.2492745576141305
41,5:08,Keila,Keila Delilah,1.22,10,Explain Own Idea,,,1.0,9.584426879882812e-05,1.895427703857422e-05,0.90625,0.051025390625,0.03515625,0.9999802784809172,1.7772907675106395e-06,4.1129102023670815e-08,5.626465985974885e-08,1.784683455295082e-05
42,5:08,Delilah,Keila Delilah,1.22,10,Engage Others Idea,LOW,Keila,1.126900315284729e-07,1.0,2.753734588623047e-05,1.0,1.2993812561035156e-05,5.14984130859375e-05,0.0004783365928164,0.554563455282768,0.0001574464988759,0.0001491003342158,0.4446516612913237
43,5:08,Keila,Keila Delilah,1.22,10,Explain Own Idea,,,1.0,0.0007095336914062,0.0001230239868164,0.9140625,0.040283203125,0.040283203125,0.9998817860873112,4.97300879669406e-07,5.8980039896306944e-08,2.5346009222353683e-08,0.0001176322857599
44,5:53,Keila,Keila Delilah,1.22,11,Explain Own Idea,,,1.0,4.5299530029296875e-05,2.905726432800293e-06,0.80078125,0.12255859375,0.0654296875,0.9999974087188808,5.053738608470596e-08,8.070858014472475e-09,6.002215578153909e-09,2.526670659472023e-06
45,5:53,Delilah,Keila Delilah,1.22,11,Uncorrelated,,,3.819877747446298e-10,1.7583370208740234e-06,1.0,0.97265625,0.005096435546875,0.0045166015625,3.1224356526953273e-10,2.5379051132877263e-08,9.878319736188371e-11,1.4059217368261142e-10,0.99999997406933
46,5:53,Keila,Keila Delilah,1.22,11,Explain Own Idea,,,1.0,0.00048828125,7.338821887969971e-07,0.859375,0.0908203125,0.042724609375,0.9999847682292552,1.3511397381478468e-05,4.888939346732063e-07,5.533747761503056e-07,6.781046522187059e-07
47,6:16,Keila,Keila Delilah,1.22,12,Engage Others Idea,LOW,Delilah,0.002166748046875,0.98828125,0.0019073486328125,0.439453125,0.498046875,0.0595703125,0.639987345893265,0.0051517627789617,0.0055475239863813,0.0007950338227261,0.3485183335186658
48,6:16,Delilah,Keila Delilah,1.22,12,Uncorrelated,,,3.319655661471188e-11,6.752088665962219e-09,1.0,0.82421875,0.01507568359375,0.02490234375,2.5950004845235068e-11,1.1394778051260428e-10,1.9728387455323834e-12,2.528560245448018e-12,0.9999999998556008
49,6:16,Delilah,Keila Delilah,1.22,12,Engage Others Idea,LOW,Keila,4.172325134277344e-07,1.0,6.139278411865234e-06,0.9921875,0.005889892578125,0.0019149780273437,0.0142751887735345,0.353692077332416,0.0069484453514798,0.0010637266416479,0.6240205619009216
50,6:16,Keila,Keila Delilah,1.22,12,Explain Own Idea,,,1.0,7.486343383789062e-05,1.6540288925170898e-06,0.640625,0.2080078125,0.142578125,0.9999980856252192,2.928263926423312e-07,1.4728392764228664e-07,6.726142381015314e-08,1.4070030367317565e-06
51,7:39,Keila,Keila Delilah,1.22,13,Explain Own Idea,,,0.09375,0.78515625,0.1064453125,0.9921875,0.005889892578125,0.002777099609375,0.4694968292529313,0.0005868627404039,5.805573713586591e-06,3.306389679480016e-06,0.5299071960432716
52,7:39,Delilah,Keila Delilah,1.22,13,Engage Others Idea,LOW,Keila,1.132488250732422e-06,0.99609375,0.001922607421875,1.0,0.0004310607910156,5.817413330078125e-05,0.0004913734269074,0.0047406066216215,1.3185334242349118e-05,2.4173113010634385e-06,0.9947524173059276
53,7:39,Keila,Keila Delilah,1.22,13,Uncorrelated,,,4.103640094399452e-09,8.487701416015625e-05,1.0,1.0,0.0001392364501953,0.000335693359375,2.994102619640679e-09,1.4614722897155822e-07,6.234386183384154e-11,1.0697035018184329e-10,0.9999998506893544
54,7:39,Delilah,Keila Delilah,1.22,13,Uncorrelated,,,8.776623872108756e-11,2.648448571562767e-09,1.0,0.9765625,0.00311279296875,0.006591796875,7.92905513137617e-11,7.171534161679178e-11,2.0076546218077358e-13,4.053764138387298e-13,0.999999999848388
55,7:39,Keila,Keila Delilah,1.22,13,Explain Own Idea,,,1.0,5.817413330078125e-05,7.867813110351562e-06,0.89453125,0.05712890625,0.039306640625,0.9999923820255756,8.320804216775681e-08,9.069742354115478e-09,5.987945663316145e-09,7.519708694444896e-06
56,8:30,Keila,Keila Delilah,1.22,14,Uncorrelated,,,2.7625901566352695e-11,1.6079866327345371e-09,1.0,0.68359375,0.0301513671875,0.05615234375,2.1459950454375525e-11,6.821415205795816e-11,1.618584076526248e-12,2.424255255184259e-12,0.999999999906283
57,8:48,Keila,Keila Delilah,1.22,15,Uncorrelated,,,1.0800249583553524e-11,5.202309694141151e-10,1.0,0.87109375,0.0159912109375,0.04931640625,9.428309477063986e-12,3.743163671530061e-11,4.963101338505618e-13,1.391442467358667e-12,0.9999999999512524
58,8:48,Delilah,Keila Delilah,1.22,15,Uncorrelated,,,3.390596248209476e-09,2.264976501464844e-06,1.0,0.99609375,0.0008010864257812,0.0031585693359375,3.0738875249499027e-09,5.4869116770320817e-08,5.682105896712532e-11,2.618823736236129e-10,0.9999999417382922
59,8:48,Keila,Keila Delilah,1.22,15,Explain Own Idea,,,1.0,0.0001583099365234,2.726912498474121e-06,0.9140625,0.0400390625,0.0400390625,0.9999958448573932,1.473581706488323e-06,3.6658508491429226e-08,3.9078045352913735e-08,2.6058243463047173e-06
60,8:48,T,Keila Delilah,1.22,15,Uncorrelated,,,6.912159733474255e-10,3.2130628824234015e-08,1.0,0.89453125,0.01446533203125,0.01129150390625,5.668707791421912e-10,3.5033844940906313e-10,7.156622661176745e-12,7.431667573921327e-12,0.9999999990682024
61,8:48,Keila,Keila Delilah,1.22,15,Engage Others Idea,LOW,T,1.996755599975586e-06,1.0,3.725290298461914e-06,0.99609375,0.0010299682617187,0.0017013549804687,7.637584233153799e-05,0.9963892233005958,0.001406748903375,0.0018687509236594,0.0002589010300381
62,9:12,Keila,Keila Delilah,1.22,16,Explain Own Idea,,,1.0,0.0002613067626953,1.5366822481155398e-07,0.546875,0.177734375,0.259765625,0.9999981042134968,1.233400255485193e-06,2.298429501176621e-07,3.1661599794352e-07,1.1592729956214821e-07
63,9:55,Keila,Keila Delilah,1.22,17,Engage Others Idea,LOW,Delilah,0.0006256103515625,0.99609375,1.4722347259521484e-05,0.8984375,0.0947265625,0.00604248046875,0.0294409758477909,0.8507634037563399,0.1112700487093201,0.0078110277492021,0.0007145439373469
64,9:55,T,Keila Delilah,1.22,17,Engage Others Idea,LOW,Keila,5.029141902923584e-07,1.0,1.7583370208740234e-06,0.435546875,0.55859375,0.005462646484375,0.00406289895614,0.3334425035598242,0.6236468604283144,0.0060217103260058,0.0328260267297153
65,9:55,Delilah,Keila Delilah,1.22,17,Uncorrelated,,,2.950429916381836e-06,0.84375,0.146484375,1.0,0.0001230239868164,0.0001583099365234,1.9149727264501157e-05,0.0002518011375402,1.0109488487443386e-07,1.571215108490546e-07,0.9997287909187996
66,9:55,T,Keila Delilah,1.22,17,Uncorrelated,,,6.344635039567947e-09,4.00543212890625e-05,1.0,0.99609375,0.0002956390380859,0.0004863739013671,5.683282285594721e-09,5.1199078275400414e-08,4.7645226275062985e-11,7.829193386123169e-11,0.9999999429917024
67,9:55,Delilah,Keila Delilah,1.22,17,Explain Own Idea,,,0.99609375,0.0001087188720703,0.002471923828125,0.89453125,0.03466796875,0.064453125,0.9980181064536272,3.2431865662116705e-06,1.2363720233569165e-07,1.6997344176862533e-07,0.0019783567491623
68,9:55,T,Keila Delilah,1.22,17,Engage Others Idea,LOW,Delilah,3.3527612686157227e-06,0.6171875,0.375,0.99609375,0.004058837890625,0.0002593994140625,6.806473745838542e-06,0.0006300202667805,5.280200740590191e-06,4.58441911780214e-07,0.9993574346168214
69,9:55,Delilah,Keila Delilah,1.22,17,Uncorrelated,,,1.5916157281026244e-10,2.2351741790771487e-07,1.0,0.9921875,0.0004558563232421,0.0010299682617187,1.2130973656514514e-10,8.108089848789678e-09,3.8439628224328164e-12,9.575212898722408e-12,0.9999999917571812
70,9:55,T,Keila Delilah,1.22,17,Uncorrelated,,,1.6181729733943943e-08,1.4722347259521484e-05,1.0,0.98828125,0.00665283203125,0.001312255859375,1.3295053536977868e-08,3.310843347335948e-07,3.5333766064958913e-09,5.68322557012595e-10,0.9999996515189128
71,9:55,Keila,Keila Delilah,1.22,17,Uncorrelated,,,9.640643838793039e-11,1.6079866327345371e-09,1.0,0.94140625,0.013427734375,0.013427734375,7.773009382429522e-11,6.592037461249466e-11,6.164897800578467e-13,7.571363086570225e-13,0.999999999854976
72,9:55,Both,Keila Delilah,1.22,17,Uncorrelated,,,1.2878444977104664e-09,8.7544322013855e-08,1.0,0.95703125,0.00732421875,0.0198974609375,1.0793983484104036e-09,4.570305586587493e-09,5.3792585548336776e-11,1.1206463097051046e-10,0.9999999941844387
73,9:55,Keila,Keila Delilah,1.22,17,Engage Others Idea,LOW,Both,0.55859375,0.435546875,1.1265277862548828e-05,0.435546875,0.494140625,0.06689453125,0.9999323571254822,1.3922530603593149e-05,3.1513929951057595e-05,2.270459607024876e-06,1.9935954355991523e-05
74,9:55,Delilah,Keila Delilah,1.22,17,Engage Others Idea,LOW,Keila,3.05473804473877e-07,1.0,4.00543212890625e-05,0.5,0.5,0.0012359619140625,0.0019621461016642,0.1011878390711488,0.1221699591665988,0.0005012482137606,0.7741788074468274
75,9:55,Keila,Keila Delilah,1.22,17,Explain Own Idea,,,1.0,0.0001792907714843,2.3990869522094727e-06,0.625,0.26171875,0.09619140625,0.9999944120340524,2.5620067390155407e-06,3.92439596126461e-07,3.511437377710359e-07,2.2823758748633755e-06
76,9:55,Delilah,Keila Delilah,1.22,17,Explain Own Idea,,,1.0,0.0010299682617187,0.0002613067626953,0.83203125,0.14453125,0.0196533203125,0.9997065378793704,1.4165553911993172e-08,3.81391629263571e-09,6.164013281932473e-10,0.0002934435247579
77,9:55,Keila,Keila Delilah,1.22,17,Engage Others Idea,LOW,Delilah,1.4603137969970703e-06,1.0,7.82310962677002e-07,0.9921875,0.006683349609375,0.0014877319335937,0.0117979860676194,0.9656392355703852,0.0122706790208134,0.0024100079519523,0.0078820913892295
78,13:47,Delilah,Keila Delilah,1.22,18,Engage Others Idea,LOW,Keila,4.172325134277344e-07,1.0,1.4722347259521484e-05,0.9140625,0.0849609375,0.0012130737304687,0.0071443466805677,0.3488741291659288,0.0501727320959607,0.0008607931806787,0.592947998876864
79,13:47,Keila,Keila Delilah,1.22,18,Explain Own Idea,,,0.0673828125,0.9296875,4.792213439941406e-05,0.9453125,0.047119140625,0.006378173828125,0.996541414608292,0.0024601968062417,0.0002657134095245,2.5490016110797285e-05,0.0007071851598308
80,13:47,T,Keila Delilah,1.22,18,Uncorrelated,,,7.821654435247182e-10,6.426125764846803e-08,1.0,0.9296875,0.01031494140625,0.01708984375,5.499752041227376e-10,2.7796121296509627e-09,3.777511443531339e-11,6.298930371257929e-11,0.9999999965696482
81,13:47,Keila,Keila Delilah,1.22,18,Uncorrelated,,,5.161382432561368e-11,3.390596248209476e-09,1.0,0.6484375,0.052978515625,0.068359375,4.1866788347621464e-11,1.0428114071876639e-10,4.9386087478704455e-12,4.9092505354742385e-12,0.999999999844004
82,13:47,T,Keila Delilah,1.22,18,Uncorrelated,,,1.3551471056416628e-10,1.5061232261359692e-09,1.0,0.94140625,0.013427734375,0.022216796875,1.1200351682662779e-10,4.8187183163029615e-11,6.78837600570034e-13,1.2505563841634468e-12,0.99999999983788
83,0:27,Julian,William Julian,1.22,19,Engage Others Idea,MEDIUM,William,2.384185791015625e-07,1.0,5.3085386753082275e-08,0.0017013549804687,0.99609375,0.0001583099365234,0.003453494195682,0.0971161724430335,0.8972466673992538,0.0003183984644,0.0018652674976304
84,0:27,William,William Julian,1.22,19,Explain Own Idea,,,0.99609375,0.003173828125,3.528594970703125e-05,0.79296875,0.1376953125,0.06494140625,0.9999596784421524,1.1184347688161304e-05,1.072138439999592e-06,8.353613820171313e-07,2.7229710337402996e-05
85,0:27,Julian,William Julian,1.22,19,Engage Others Idea,LOW,William,0.0035858154296875,0.99609375,5.751848220825195e-06,0.462890625,0.462890625,0.0712890625,0.994987596212496,0.0014430483484108,0.0017415983550308,0.0002362262809655,0.0015915308030967
86,0:27,William,William Julian,1.22,19,Engage Others Idea,LOW,Julian,1.4603137969970703e-06,1.0,2.753734588623047e-05,1.0,3.528594970703125e-05,1.2993812561035156e-05,0.0014415428551005,0.9099413124183354,0.000452657795391,3.826296322406888e-05,0.0881262239679489
87,0:27,Julian,William Julian,1.22,19,Uncorrelated,,,0.09521484375,0.0007247924804687,0.90234375,0.984375,0.00848388671875,0.005859375,0.0933615279949923,4.4785372332247464e-05,3.124695431013721e-07,2.02644076949527e-07,0.9065931715190552
88,0:27,T,William Julian,1.22,19,Engage Others Idea,MEDIUM,Julian,8.828938007354736e-07,1.0,8.307397365570068e-07,0.0035858154296875,0.99609375,0.0008010864257812,0.0072739020222297,0.0247138775228553,0.9475032158486336,0.0017180747721338,0.0187909298341476
89,0:27,Julian,William Julian,1.22,19,Explain Own Idea,,,0.99609375,0.005218505859375,1.2934207916259766e-05,0.9140625,0.051513671875,0.03125,0.9999582408852816,2.686488093799416e-05,1.2104833981650205e-06,1.211134658803831e-06,1.247261572343671e-05
90,0:27,T,William Julian,1.22,19,Engage Others Idea,LOW,Julian,5.699694156646729e-07,1.0,6.580352783203125e-05,0.921875,0.07568359375,0.0010833740234375,0.0022800822473318,0.329813439258376,0.0370976078317988,0.0008056621759272,0.6300032084865659
91,0:27,Julian,William Julian,1.22,19,Uncorrelated,,,1.1880274541908875e-11,2.7830537874251604e-10,1.0,0.90234375,0.01458740234375,0.018798828125,1.0817550798958484e-11,7.079184083598634e-12,5.1155779922131404e-14,7.198397167675502e-14,0.9999999999819802
92,1:19,T,William Julian,1.22,20,Uncorrelated,,,1.6181729733943943e-08,6.580352783203125e-05,1.0,0.9765625,0.0108642578125,0.001007080078125,1.297934791493344e-08,7.89393445627319e-07,8.016654947378775e-09,1.3566994517293219e-09,0.999999188253852
93,1:19,William,William Julian,1.22,20,Uncorrelated,,,6.693881005048752e-10,1.0058283805847168e-06,1.0,0.99609375,0.0004291534423828,0.0010299682617187,5.822050885339515e-10,4.060328548517714e-08,1.7526429144311946e-11,4.7561875797069925e-11,0.9999999587494212
94,1:19,T,William Julian,1.22,20,Uncorrelated,,,3.655441105365753e-08,0.0002613067626953,1.0,0.97265625,0.01385498046875,0.0011367797851562,3.2779038142234015e-08,1.4612807964388883e-06,2.2428868971363404e-08,1.3208049726563107e-09,0.9999984821904916
95,1:19,William,William Julian,1.22,20,Engage Others Idea,LOW,T,6.48200511932373e-07,1.0,0.0001087188720703,1.0,0.0008049011230468,0.0001230239868164,2.2325379417403105e-05,0.9893352040880208,0.001113362862917,0.0002281692847194,0.0093009383849253
96,1:19,Julian,William Julian,1.22,20,Uncorrelated,,,0.0010528564453125,0.29296875,0.703125,0.9921875,0.002777099609375,0.005889892578125,0.0014631041637175,2.117196566768787e-05,1.052875913226071e-07,1.735581090057876e-07,0.9985154450249144
97,1:19,T,William Julian,1.22,20,Uncorrelated,,,5.587935447692871e-09,8.487701416015625e-05,1.0,0.9921875,0.0031585693359375,0.0004844665527343,4.9292430595771885e-09,2.5133996912777237e-08,1.6483889627351263e-10,2.096443000344922e-11,0.9999999697509568
98,1:19,William,William Julian,1.22,20,Uncorrelated,,,3.725290298461914e-06,0.0001230239868164,1.0,0.9921875,0.001495361328125,0.005218505859375,3.439275183770845e-06,3.972981537289654e-07,7.71058153996047e-10,2.133301045774977e-09,0.9999961605223032
99,1:19,T,William Julian,1.22,20,Engage Others Idea,LOW,William,3.688037395477295e-07,1.0,2.1457672119140625e-05,0.98828125,0.010986328125,0.0014801025390625,0.0031424784759483,0.5822463377781331,0.0114966820171976,0.0013689459278296,0.4017455558008912
100,1:19,Julian,William Julian,1.22,20,Uncorrelated,,,8.149072527885437e-09,7.486343383789062e-05,1.0,0.99609375,0.0007057189941406,0.0021820068359375,7.537172362160871e-09,2.419563433946246e-07,2.2979963569471736e-10,5.502899878758815e-10,0.9999997497263946
101,1:19,T,William Julian,1.22,20,Uncorrelated,,,8.876668289303781e-10,2.1047890186309817e-07,1.0,0.93359375,0.0194091796875,0.004913330078125,7.140595257545013e-10,7.743806017465785e-09,9.549956507223186e-11,5.383651664694374e-11,0.9999999913927984
