utterance_id,timestamp,name,group,date,block_index,llm_label,llm_engagement,llm_reference,tokprob_explain_own_idea,tokprob_engage_others,tokprob_uncorrelated,tokprob_engage_low,tokprob_engage_medium,tokprob_engage_high,prob_explain_own_idea,prob_engage_others_low,prob_engage_others_medium,prob_engage_others_high,prob_uncorrelated
10,7:09,Keila,Keila Delilah,1.22,3,Uncorrelated,,,2.540190280342358e-13,3.5834091249853367e-10,1.0,0.75,0.025634765625,0.00347900390625,2.1638845440203587e-13,8.992078219447789e-12,3.565900887365246e-13,3.9720279449471576e-14,0.9999999999903952
11,7:09,Delilah,Keila Delilah,1.22,3,Uncorrelated,,,2.1973391994833942e-09,6.845220923423767e-08,1.0,0.92578125,0.05908203125,0.00799560546875,1.7905700324671827e-09,5.65705341387636e-10,1.4141156228196394e-11,3.290776569622813e-12,0.9999999976262928
12,7:09,Keila,Keila Delilah,1.22,3,Engage Others Idea,LOW,Previous Speaker,1.7229467630386353e-08,1.0,1.2993812561035156e-05,0.2451171875,0.75390625,0.0001196861267089,9.259359650469218e-07,0.2042098766928411,0.7949605083702089,0.0001163748839409,0.0007123141170438
13,7:09,Delilah,Keila Delilah,1.22,3,Uncorrelated,,,4.803268893738277e-12,2.648448571562767e-09,1.0,1.0,0.0002613067626953,4.00543212890625e-05,4.4027730062938755e-12,7.678975171123683e-12,1.4220783708736028e-15,1.592590661606811e-16,0.9999999999879168
14,7:09,Keila,Keila Delilah,1.22,3,Uncorrelated,,,2.1736923372372982e-10,2.2118911147117615e-08,1.0,0.99609375,0.002471923828125,0.0003776550292968,2.0847170219002323e-10,6.463417255188357e-10,1.6568317982255105e-12,2.1958656258417329e-13,0.9999999991433102
15,13:37,Delilah,Keila Delilah,1.22,4,Explain Own Idea,,,1.0,1.4722347259521484e-05,3.293156623840332e-06,0.7109375,0.26171875,0.027587890625,0.999996379509522,2.345906633385008e-07,8.608120185747369e-08,1.2403727745471432e-08,3.28741488497448e-06
16,13:37,T,Keila Delilah,1.22,4,Uncorrelated,,,1.1874362826347353e-08,1.0654330253601074e-06,1.0,0.99609375,0.0017013549804687,0.0004863739013671,1.0870579079178225e-08,8.547714882706425e-08,7.217077656852761e-11,2.734548484723085e-11,0.9999999035527558
17,13:37,Delilah,Keila Delilah,1.22,4,Uncorrelated,,,8.585629984736443e-10,1.126900315284729e-07,1.0,0.97265625,0.0157470703125,0.00579833984375,8.172488792828968e-10,2.442266256488226e-09,2.653961315085792e-11,1.1759015267491326e-11,0.9999999967021862
18,13:37,T,Keila Delilah,1.22,4,Uncorrelated,,,6.344635039567947e-09,2.264976501464844e-06,1.0,0.9140625,0.0849609375,0.0017623901367187,6.2501567120688365e-09,1.8294417536650777e-07,1.6183805939349303e-08,3.4643393567280774e-10,0.999999794275428
19,13:37,Both,Keila Delilah,1.22,4,Uncorrelated,,,5.161382432561368e-11,1.1874362826347353e-08,1.0,0.6875,0.07275390625,0.0142822265625,3.906248939142439e-11,4.809428465137744e-10,1.3071772925459332e-11,5.767291752951985e-12,0.9999999994611556
20,1:55,Delilah,Keila Delilah,1.22,5,Explain Own Idea,,,1.0,1.318767317570746e-10,4.4186876380081237e-14,0.9921875,0.00592041015625,0.0003337860107421,0.9999999999975112,2.4315766746099744e-12,1.2054718667644418e-14,1.10129321045556e-15,4.4116537581267946e-14
21,2:49,Delilah,Keila Delilah,1.22,6,Explain Own Idea,,,1.0,5.893525667488575e-10,2.247091401841317e-13,0.97265625,0.0228271484375,0.00396728515625,0.999999999990556,8.869807053767812e-12,2.4288035769339445e-13,1.0755612938277493e-13,2.2380991913852474e-13
22,2:49,Keila,Keila Delilah,1.22,6,Uncorrelated,,,1.4435499906539917e-07,1.2069940567016602e-06,1.0,0.9765625,0.0084228515625,0.0035247802734375,1.370061700521665e-07,3.479354694716369e-08,1.7468867546481722e-10,1.024550957408095e-10,0.9999998279231394
23,2:49,Delilah,Keila Delilah,1.22,6,Explain Own Idea,,,1.0,1.4915713109076023e-10,1.6431300764452317e-13,0.83984375,0.10009765625,0.060791015625,0.9999999999981548,1.3040737377203136e-12,1.5628205854704074e-13,2.308615625400317e-13,1.5392546674223065e-13
24,2:49,Keila,Keila Delilah,1.22,6,Engage Others Idea,MEDIUM,Delilah,3.1650415621697903e-10,1.0,1.6555645743210334e-12,2.1457672119140625e-05,1.0,2.5145709514617923e-08,4.146502656649697e-07,3.5355913939146114e-05,0.9999641782963368,4.68134946203734e-08,4.325964079871619e-09
25,2:49,Delilah,Keila Delilah,1.22,6,Uncorrelated,,,2.648448571562767e-09,9.632110595703124e-05,1.0,1.0,4.451721906661988e-07,7.729977369308473e-08,2.3612544709500568e-09,1.6032789114369583e-09,1.8202055342409613e-15,1.927116657694414e-15,0.9999999960354627
26,2:49,Keila,Keila Delilah,1.22,6,Uncorrelated,,,1.8189894035458563e-09,2.2118911147117615e-08,1.0,0.99609375,0.0011672973632812,0.0002956390380859,1.7400307982695254e-09,1.3092764568219577e-10,1.4415348448265898e-13,3.115053202930852e-14,0.9999999981288664
27,2:49,Delilah,Keila Delilah,1.22,6,Uncorrelated,,,6.230038707144557e-11,6.344635039567947e-09,1.0,0.97265625,0.009521484375,0.000885009765625,5.4601982308319454e-11,3.418958285969252e-11,3.662144973753795e-13,2.6354093357722878e-14,0.9999999999108158
28,2:49,Keila,Keila Delilah,1.22,6,Engage Others Idea,LOW,Delilah,1.1059455573558807e-09,1.0,7.901235221652314e-12,1.0,9.255018085241318e-09,4.6020431909710164e-10,2.4562544115821615e-06,0.9999975095551848,1.3427675294772086e-08,1.2354114206627118e-09,1.952731701018793e-08
29,2:49,Delilah,Keila Delilah,1.22,6,Uncorrelated,,,0.0006256103515625,0.0015029907226562,0.99609375,0.99609375,0.0002593994140625,0.003173828125,0.0006266991767775,3.2827621273765575e-06,8.081205606990082e-10,4.4120204533575084e-08,0.99936997313277
30,3:45,Keila,Keila Delilah,1.22,7,Engage Others Idea,HIGH,Previous Speaker,1.9557774066925052e-08,1.0,7.901235221652314e-12,2.2118911147117615e-08,1.3445969671010973e-08,1.0,9.822098505522124e-07,1.2823313807501394e-08,4.712559234998328e-09,0.9999989998050262,4.492501028989281e-10
31,3:45,Delilah,Keila Delilah,1.22,7,Engage Others Idea,LOW,Keila,6.344635039567947e-09,1.0,4.234834705130197e-12,0.9609375,0.037353515625,1.823902130126953e-05,0.0001619648491583,0.9548501305020476,0.0449428856237847,4.4914719831476656e-05,1.0430517777845457e-07
32,3:45,Keila,Keila Delilah,1.22,7,Engage Others Idea,LOW,Delilah,2.066371962428093e-09,1.0,6.927791673660977e-13,0.9765625,0.02294921875,5.698204040527344e-05,3.0169504668162175e-05,0.946068717862456,0.0537816928412381,0.0001194096767149,1.0114922901336701e-08
33,4:11,Delilah,Keila Delilah,1.22,8,Explain Own Idea,,,1.0,8.585629984736443e-10,2.6756374893466273e-14,0.77734375,0.1728515625,0.049560546875,0.999999999992154,5.259237805005089e-12,1.7651017028648512e-12,7.948898725475579e-13,2.6692377798951852e-14
34,4:11,Keila,Keila Delilah,1.22,8,Explain Own Idea,,,1.0,2.5920599000528455e-11,2.220446049250313e-14,0.95703125,0.037109375,0.005035400390625,0.9999999999996922,2.742040467154841e-13,1.0597141089882617e-14,1.9884036890565538e-15,2.0824078169891004e-14
35,4:11,Delilah,Keila Delilah,1.22,8,Engage Others Idea,LOW,Keila,4.6020431909710164e-10,1.0,1.8758328224066645e-12,1.0,4.6798959374427795e-08,3.405148163437843e-09,6.504520216754176e-06,0.9999933107560568,1.1976005645358545e-07,3.5032677377364685e-08,2.9930992603689324e-08
36,4:44,Keila,Keila Delilah,1.22,9,Engage Others Idea,LOW,Previous Speaker,1.7583370208740234e-06,1.0,5.893525667488575e-10,0.1513671875,0.1708984375,0.67578125,0.0002643038967199,0.1309754465145601,0.1155098322294155,0.7532503295662485,8.779305589763178e-08
37,4:44,Delilah,Keila Delilah,1.22,9,Uncorrelated,,,1.4006218407303095e-10,4.00543212890625e-05,1.0,1.0,8.7544322013855e-08,4.1443854570388794e-08,1.1466441504765715e-10,4.5703904575736186e-10,2.031948747910402e-16,5.854482383132881e-16,0.9999999994282958
38,4:44,Keila,Keila Delilah,1.22,9,Engage Others Idea,HIGH,Delilah,1.3709068298339844e-06,1.0,2.066371962428093e-09,0.09765625,0.265625,0.63671875,0.0008561682529348,0.1070620785511306,0.2567982055316319,0.6352822633048525,1.2843594500672654e-06
39,5:08,Keila,Keila Delilah,1.22,10,Explain Own Idea,,,1.0,9.049472282640636e-11,1.6209256159527282e-14,0.82421875,0.0869140625,0.0869140625,0.9999999999970516,2.2928147125167873e-12,1.8625160267116128e-13,4.531971692379841e-13,1.6168421844045432e-14
40,5:08,Delilah,Keila Delilah,1.22,10,Engage Others Idea,LOW,Keila,2.9976945370435715e-09,1.0,6.16751094639767e-12,1.0,6.007030606269836e-08,3.841705620288849e-09,0.0001927313003117,0.99980663830768,1.7419236110222959e-07,1.2598840291185141e-08,4.43600806791011e-07
41,5:08,Keila,Keila Delilah,1.22,10,Explain Own Idea,,,1.0,2.1736923372372982e-10,1.1157741397482823e-14,0.859375,0.1025390625,0.037841796875,0.9999999999917472,6.7451811864774715e-12,7.417969426082515e-13,7.529441158977689e-13,1.2639696070683475e-14
42,5:08,Delilah,Keila Delilah,1.22,10,Uncorrelated,,,6.293703336268662e-10,1.7583370208740234e-06,1.0,1.0,2.905726432800293e-06,1.0654330253601074e-06,5.545911625173331e-10,2.03840649564504e-10,1.035303549312757e-15,3.3632932578252064e-16,0.9999999992415668
43,5:08,Keila,Keila Delilah,1.22,10,Explain Own Idea,,,1.0,3.05473804473877e-07,1.2278178473934531e-11,0.671875,0.318359375,0.00848388671875,0.9999999997583002,1.415260426170593e-10,8.567108434468175e-11,2.2621037425360322e-12,1.2240345086851384e-11
44,5:53,Keila,Keila Delilah,1.22,11,Uncorrelated,,,8.940696716308594e-06,2.1457672119140625e-05,1.0,0.984375,0.0140380859375,9.489059448242188e-05,8.867668986970844e-06,4.1641732157309475e-07,5.3979494045326745e-09,4.8954610924365806e-11,0.9999907104667874
45,5:53,Delilah,Keila Delilah,1.22,11,Uncorrelated,,,3.510081114654895e-12,1.6079866327345371e-09,1.0,1.0,0.0002613067626953,1.4722347259521484e-05,3.2613521325743233e-12,1.0174031932333101e-12,3.988376249172951e-16,1.5937263279972122e-17,0.9999999999957208
46,5:53,Keila,Keila Delilah,1.22,11,Explain Own Idea,,,1.0,2.9331204132176936e-11,9.270362255620056e-15,0.94140625,0.046875,0.01043701171875,0.9999999999969852,2.8698886228191706e-12,1.059249863721423e-13,2.935198559181766e-14,9.825197443169008e-15
47,6:16,Keila,Keila Delilah,1.22,12,Engage Others Idea,LOW,Delilah,6.48200511932373e-07,1.0,3.841705620288849e-09,0.55859375,0.43359375,0.00897216796875,0.000564798509854,0.6473813654973365,0.3464944714615502,0.0055559926328549,3.3718984042359834e-06
48,6:16,Delilah,Keila Delilah,1.22,12,Uncorrelated,,,3.694822225952521e-13,2.7830537874251604e-10,1.0,0.97265625,0.00653076171875,0.0018768310546875,3.305860795528601e-13,8.946827988389858e-12,4.5218843789272036e-14,1.3741919391012908e-14,0.9999999999906636
49,6:16,Delilah,Keila Delilah,1.22,12,Uncorrelated,,,7.048583938740194e-11,4.9476511776447304e-09,1.0,1.0,0.0002613067626953,4.5299530029296875e-05,6.757624068841742e-11,1.757217801093274e-12,7.561912868711752e-16,2.0333677264488575e-16,0.9999999999306656
50,6:16,Keila,Keila Delilah,1.22,12,Explain Own Idea,,,0.90625,0.09521484375,7.078051567077637e-07,6.973743438720703e-06,8.487701416015625e-05,1.0,0.9999747916225804,1.7027852411627606e-10,1.6150585406020482e-09,2.4446246546024413e-05,7.603455364976609e-07
51,7:39,Keila,Keila Delilah,1.22,13,Uncorrelated,,,4.6020431909710164e-10,2.2118911147117615e-08,1.0,1.0,0.0006256103515625,0.0002031326293945,4.411730051714336e-10,1.0213180529697704e-10,6.010449263375187e-14,2.014362220665631e-14,0.9999999994566148
52,7:39,Delilah,Keila Delilah,1.22,13,Uncorrelated,,,0.0001707077026367,0.04736328125,0.953125,1.0,7.867813110351562e-06,1.996755599975586e-06,0.0001764435740058,3.12610265628658e-05,2.2450460308488975e-10,8.517983615381817e-11,0.9997922950897468
53,7:39,Keila,Keila Delilah,1.22,13,Uncorrelated,,,2.1736923372372982e-10,6.973743438720703e-06,1.0,1.0,1.5497207641601562e-06,6.48200511932373e-07,1.9736913451574987e-10,2.783511605307887e-09,8.318679803523079e-15,1.03007650007055e-14,0.9999999970191008
54,7:39,Delilah,Keila Delilah,1.22,13,Uncorrelated,,,6.580352783203125e-05,0.0005531311035156,1.0,0.99609375,0.0011672973632812,0.003173828125,6.568073256801414e-05,7.535983204397423e-06,3.806801216191182e-09,2.8149008890875057e-08,0.9999267513284176
55,7:39,Keila,Keila Delilah,1.22,13,Explain Own Idea,,,1.0,3.7744030123576515e-11,2.6756374893466273e-14,0.1357421875,0.08203125,0.78125,0.9999999999999428,7.282106860515561e-15,3.8323244469354875e-15,1.9221251919917117e-14,2.6711323661080836e-14
56,8:30,Keila,Keila Delilah,1.22,14,Uncorrelated,,,3.979039320256561e-12,2.342858351767063e-09,1.0,0.84765625,0.032958984375,0.01556396484375,3.5680185705655045e-12,5.316882410183056e-11,8.682117359300766e-13,6.861939761080445e-13,0.9999999999417089
57,8:48,Keila,Keila Delilah,1.22,15,Uncorrelated,,,6.501466032204918e-13,7.566995918750762e-10,1.0,0.9375,0.031982421875,0.00811767578125,5.372393475110082e-13,1.2212058392077918e-11,2.502544251184966e-13,1.1650526613429533e-13,0.999999999986884
58,8:48,Delilah,Keila Delilah,1.22,15,Uncorrelated,,,7.566995918750762e-10,4.6798959374427795e-08,1.0,0.99609375,0.002471923828125,0.0007057189941406,7.335475169910384e-10,1.3268819947655784e-10,2.1956310945929215e-13,6.908648933148356e-14,0.9999999991334756
59,8:48,Keila,Keila Delilah,1.22,15,Explain Own Idea,,,1.0,6.230038707144557e-11,1.6209256159527282e-14,0.30859375,0.036865234375,0.65234375,0.9999999999986836,3.419743955905373e-13,3.280727121500426e-14,9.25481954241261e-13,1.6172092079839584e-14
60,8:48,T,Keila Delilah,1.22,15,Uncorrelated,,,4.0245140553452075e-11,1.525040715932846e-08,1.0,0.953125,0.025390625,0.004425048828125,3.277567357893493e-11,1.1438007252681671e-09,1.136653161698185e-11,3.1439463726432668e-12,0.9999999988089132
61,8:48,Keila,Keila Delilah,1.22,15,Engage Others Idea,LOW,Delilah,1.251464709639549e-09,1.0,7.729977369308473e-08,1.0,1.6391277313232425e-07,9.255018085241318e-09,8.176095221328617e-07,0.9999478070117392,1.2746763008321481e-07,1.519548003294067e-08,5.123271562849283e-05
62,9:12,Keila,Keila Delilah,1.22,16,Explain Own Idea,,,1.0,9.74978320300579e-10,6.838973831690964e-14,0.007537841796875,0.1181640625,0.87109375,0.9999999998941358,6.2885162405275e-13,1.014613162036844e-11,9.502533324881512e-11,6.403669318933133e-14
63,9:55,Keila,Keila Delilah,1.22,17,Engage Others Idea,LOW,Previous Speaker,8.585629984736443e-10,1.0,4.234834705130197e-12,1.0,3.405148163437843e-09,1.6916601452976463e-10,1.2186232385750666e-07,0.9999998750046474,2.1909961436404092e-09,3.543214443639219e-10,5.877111421948134e-10
64,9:55,T,Keila Delilah,1.22,17,Engage Others Idea,MEDIUM,Keila,2.9976945370435715e-09,1.0,1.7848833522293717e-11,3.528594970703125e-05,1.0,4.5299530029296875e-05,1.3155277601302606e-05,3.5355139638792265e-05,0.9998854269052868,6.596484720739207e-05,9.783026588347013e-08
65,9:55,Delilah,Keila Delilah,1.22,17,Uncorrelated,,,3.9301812648773193e-07,6.973743438720703e-06,1.0,1.0,3.123283386230469e-05,1.6689300537109375e-05,3.852288415076073e-07,4.9387856832605295e-09,3.260921178569424e-13,1.913723347794605e-13,0.9999996098318554
66,9:55,T,Keila Delilah,1.22,17,Engage Others Idea,LOW,Delilah,1.1874362826347353e-08,1.0,1.9190338207408783e-10,1.0,1.9557774066925052e-08,1.251464709639549e-09,8.451182311423742e-05,0.999913659878784,6.771685808293699e-08,7.70799830650637e-09,1.752873245246318e-06
67,9:55,Delilah,Keila Delilah,1.22,17,Uncorrelated,,,5.617039278149605e-09,3.05473804473877e-07,1.0,1.0,0.0003795623779296,0.0003795623779296,5.514986283673845e-09,4.4445617849130325e-09,7.98168420434516e-13,1.2366613657958608e-12,0.9999999900384172
68,9:55,T,Keila Delilah,1.22,17,Engage Others Idea,LOW,Delilah,1.3445969671010973e-08,1.0,2.7830537874251604e-10,0.98046875,0.0179443359375,1.6450881958007812e-05,1.6918214819979537e-05,0.9798751921550316,0.0200723406576952,3.515824096758047e-05,3.9073148558661425e-07
69,9:55,Delilah,Keila Delilah,1.22,17,Uncorrelated,,,1.0174971976084636e-11,1.9557774066925052e-08,1.0,1.0,1.0132789611816406e-05,4.76837158203125e-06,8.285012533255069e-12,7.729908050292459e-12,1.798758413000618e-16,1.8474656777482676e-16,0.9999999999839848
70,9:55,T,Keila Delilah,1.22,17,Engage Others Idea,LOW,Delilah,3.2130628824234015e-08,1.0,8.149072527885437e-09,0.703125,0.29296875,0.003692626953125,2.227590994932942e-05,0.6769056385912922,0.320275880630897,0.0027902999633792,5.9049044822845005e-06
71,9:55,Keila,Keila Delilah,1.22,17,Uncorrelated,,,4.5474735088646405e-11,4.365574568510055e-09,1.0,0.9921875,0.0027923583984375,0.001495361328125,4.4116015894490023e-11,2.2246536372497743e-10,6.089519387599975e-13,2.532183509339485e-13,0.9999999997325564
72,9:55,Both,Keila Delilah,1.22,17,Uncorrelated,,,3.7744030123576515e-11,4.365574568510055e-09,1.0,0.9453125,0.04150390625,0.00927734375,3.160819557444191e-11,1.4770223344597828e-11,7.270095865561328e-13,3.647429311455946e-13,0.9999999999525298
73,9:55,Keila,Keila Delilah,1.22,17,Engage Others Idea,MEDIUM,Previous Speaker,0.0007095336914062,1.0,2.5145709514617923e-08,0.04541015625,0.9140625,0.0400390625,0.0274801914077426,0.0399582076943093,0.8843790216001578,0.0481816106312565,9.686665336392365e-07
74,9:55,Delilah,Keila Delilah,1.22,17,Engage Others Idea,MEDIUM,Keila,3.1650415621697903e-10,1.0,2.7284841053187847e-12,0.0006256103515625,1.0,4.231929779052734e-06,1.2304648382822128e-05,0.0010328237139058,0.9989458311870656,8.91470309291932e-06,1.2574755278568472e-07
75,9:55,Keila,Keila Delilah,1.22,17,Explain Own Idea,,,1.0,8.003553375601767e-11,3.241851231905457e-14,0.890625,0.0732421875,0.034423828125,0.9999999999980276,1.6881923966457625e-12,1.269040729540596e-13,1.228444357851211e-13,3.434967237317863e-14
76,9:55,Delilah,Keila Delilah,1.22,17,Engage Others Idea,LOW,Keila,1.1059455573558807e-09,1.0,8.348877145181177e-13,1.0,0.0002307891845703,2.905726432800293e-06,3.9434983786455885e-06,0.9996471752441723,0.0003461559283139,2.722167510106852e-06,3.16162479802627e-09
77,9:55,Keila,Keila Delilah,1.22,17,Explain Own Idea,,,1.0,6.344635039567947e-09,1.6555645743210334e-12,0.96484375,0.029052734375,0.007354736328125,0.9999999998847502,1.0819991252461892e-10,3.6090996106251097e-12,1.7848491024448128e-12,1.6559061324648257e-12
78,13:47,Delilah,Keila Delilah,1.22,18,Engage Others Idea,MEDIUM,Previous Speaker,5.029141902923584e-07,1.0,2.4883775040507312e-09,0.0179443359375,0.98046875,0.0007896423339843,9.240067304714593e-05,0.0126596175503363,0.986412841002582,0.0008347088470608,4.319269733567394e-07
79,13:47,Keila,Keila Delilah,1.22,18,Engage Others Idea,LOW,Delilah,8.585629984736443e-10,1.0,1.0800249583553524e-11,1.0,5.699694156646729e-07,1.525040715932846e-08,2.2253819312548257e-06,0.9999967442259442,9.420865211072066e-07,6.005196955135462e-08,2.8253633831415898e-08
80,13:47,T,Keila Delilah,1.22,18,Uncorrelated,,,1.6916601452976463e-10,3.2130628824234015e-08,1.0,1.0,0.0008049011230468,0.0001230239868164,1.5801867746130022e-10,1.361129011620611e-09,1.3638426095169656e-12,2.367549766449342e-13,0.9999999984792518
81,13:47,Keila,Keila Delilah,1.22,18,Uncorrelated,,,2.7284841053187847e-12,1.6079866327345371e-09,1.0,0.875,0.0299072265625,0.0159912109375,2.4198619121491313e-12,5.166792518787756e-11,9.901512043822376e-13,5.872317898419759e-13,0.9999999999443347
82,13:47,T,Keila Delilah,1.22,18,Uncorrelated,,,5.161382432561368e-11,1.0477378964424132e-08,1.0,0.91796875,0.040283203125,0.01019287109375,3.9523096431886184e-11,2.8454296009472886e-10,7.0263311551119114e-12,2.4122030624648956e-12,0.9999999996664954
83,0:27,Julian,William Julian,1.22,19,Engage Others Idea,MEDIUM,Previous Speaker,9.255018085241318e-09,1.0,3.5470293369144195e-11,2.7008354663848877e-07,1.0,2.753734588623047e-05,8.391264632898408e-08,2.1354669128857993e-07,0.9999795679494878,2.01342449301042e-05,3.4624431866633566e-10
84,0:27,William,William Julian,1.22,19,Explain Own Idea,,,1.0,2.0236257114447653e-11,9.270362255620056e-15,0.796875,0.138671875,0.0654296875,0.9999999999984446,1.2157019578338557e-12,2.085334232858445e-13,1.2154370286493793e-13,9.83749862778012e-15
85,0:27,Julian,William Julian,1.22,19,Engage Others Idea,LOW,William,6.344635039567947e-09,1.0,2.7625901566352695e-11,0.98828125,0.012451171875,0.0001077651977539,0.0002799918577624,0.99420548764766,0.0052811974495065,0.0002319620725279,1.360972542831713e-06
86,0:27,William,William Julian,1.22,19,Engage Others Idea,LOW,Julian,2.9976945370435715e-09,1.0,3.5834091249853367e-10,0.796875,0.2021484375,7.677078247070312e-05,0.0057925362333408,0.6878722136401034,0.3049929454988174,0.0005066001154,0.0008357045123383
87,0:27,Julian,William Julian,1.22,19,Uncorrelated,,,3.405148163437843e-09,3.46451997756958e-07,1.0,0.96875,0.0228271484375,0.002410888671875,3.1803194384548622e-09,9.782853801827871e-09,1.7328395810164154e-10,3.1070946237319804e-11,0.9999999868324718
88,0:27,T,William Julian,1.22,19,Engage Others Idea,MEDIUM,Julian,2.342858351767063e-09,1.0,8.981260180007666e-12,1.9557774066925052e-08,1.0,7.338821887969971e-07,6.217675717837315e-06,2.2145418757457696e-08,0.9999931622588956,5.703383033529404e-07,2.7581664323283532e-08
89,0:27,Julian,William Julian,1.22,19,Explain Own Idea,,,1.0,2.7830537874251604e-10,1.4321877017664523e-14,0.94921875,0.047119140625,0.003875732421875,0.9999999999765166,2.238818748898119e-11,9.889319436719958e-13,9.191344488524885e-14,1.4324673745702827e-14
90,0:27,T,William Julian,1.22,19,Engage Others Idea,MEDIUM,Julian,1.6079866327345371e-09,1.0,3.097966327914037e-12,4.365574568510055e-09,1.0,9.74978320300579e-10,4.76106926271064e-06,1.1495117251178112e-08,0.999995213140447,3.832182577077349e-09,1.046299026929789e-08
91,0:27,Julian,William Julian,1.22,19,Uncorrelated,,,2.5920599000528455e-11,3.655441105365753e-08,1.0,0.9921875,0.0009078979492187,0.0002593994140625,2.244513895911768e-11,5.944177735417273e-10,2.247038862606055e-13,2.0405117407204186e-13,0.9999999993827082
92,1:19,T,William Julian,1.22,20,Uncorrelated,,,7.048583938740194e-11,1.4435499906539917e-07,1.0,1.0,0.0007095336914062,1.6689300537109375e-05,6.311341237557561e-11,1.2368407984915838e-08,6.952158491278967e-12,1.6063641333976317e-13,0.9999999875613658
93,1:19,William,William Julian,1.22,20,Uncorrelated,,,1.5688783605583012e-11,1.525040715932846e-08,1.0,1.0,0.0001792907714843,4.00543212890625e-05,1.3329132924313288e-11,1.6753144395409018e-11,9.481621190835654e-15,2.175237281479148e-15,0.999999999969906
94,1:19,T,William Julian,1.22,20,Engage Others Idea,LOW,"William, Julian",1.0654330253601074e-06,1.0,0.0017013549804687,0.9765625,0.02294921875,0.000136375427246,8.858342045756861e-05,0.8353631453770061,0.0156615355865798,5.823243219748444e-05,0.1488285031837591
95,1:19,William,William Julian,1.22,20,Engage Others Idea,LOW,Previous Speaker,1.525040715932846e-08,1.0,1.6391277313232425e-07,0.90625,0.09521484375,4.100799560546875e-05,1.6868262573405152e-06,0.8800621558586963,0.1198725372775166,4.408300634560041e-05,1.9537031183953968e-05
96,1:19,Julian,William Julian,1.22,20,Uncorrelated,,,2.432898327242583e-11,1.418811734765768e-09,1.0,0.9921875,0.0031585693359375,0.0019149780273437,2.1022651670564152e-11,1.0275388651672082e-11,2.2410625844888748e-14,2.4710816321265772e-14,0.9999999999686549
97,1:19,T,William Julian,1.22,20,Engage Others Idea,LOW,Julian,1.9557774066925052e-08,1.0,7.188646122813225e-09,0.9765625,0.02294921875,0.0001754760742187,0.0009561112374545,0.9655287632366618,0.0327586583203262,0.0003312443103532,0.000425222895204
